# maelstrom - GimmeMotifs version 0.16.1
# method: mwu with motif score
# motif table: /media/ia1014/2011CBA352BBC48B/ipek/K27ac_at_FOXg1_peaks_maelstrom.out/motif.nr.score.txt.gz
# activity values: BH-corrected -log10 Mann-Whitney U p-value
	cluster_1	cluster_2	cluster_3	cluster_4
GM.5.0.Unknown.0129	0.7982302404250835	-0.0	-0.0	-0.0
GM.5.0.Nuclear_receptor.0016	-0.0	-0.0	-0.0	30.785932656844498
GM.5.0.Grainyhead.0007	-0.0	2.608750745135493	3.7318727911819245	0.3276678492126356
GM.5.0.CUT_Homeodomain.0006	0.3833535930404692	0.40591450556395775	-0.0	1.7348733826753624
GM.5.0.T-box.0018	-0.0	-0.0	0.43159715789281194	7.658132741851618
GM.5.0.C2H2_ZF.0302	8.11329212160521	-0.0	-0.0	0.23341089152207392
GM.5.0.C2H2_ZF.0289	1.4901773649408296	-0.0	2.4933585969620444	-0.0
GM.5.0.C2H2_ZF.0225	-0.0	0.32885961957923143	2.6316921059078857	8.142397163257728
GM.5.0.Forkhead.0058	0.0976936049955886	-0.0	-0.0	1.6743953454553373
GM.5.0.Nuclear_receptor.0114	-0.0	-0.0	0.23391475004881623	10.219721828198168
GM.5.0.C2H2_ZF.0293	-0.0	-0.0	1.1382392940762611	0.17025432682574715
GM.5.0.Ets.0029	35.552819461038276	-0.0	-0.0	-0.0
GM.5.0.bZIP.0062	-0.0	2.185105075491534	1.197243748519158	0.05673729825452385
GM.5.0.C2H2_ZF.0235	0.40678030799819753	2.474586295863887	-0.0	0.34605562146092644
GM.5.0.Mixed.0020	3.0482440052730193	-0.0	-0.0	1.4543804734658756
GM.5.0.Forkhead.0040	-0.0	1.3375904698737786	8.539799954545105	3.711598874276214
GM.5.0.Rel.0008	6.367037668542098	-0.0	-0.0	1.415946730173262
GM.5.0.Nuclear_receptor.0111	-0.0	-0.0	0.1491727323486456	10.596732699628987
GM.5.0.C2H2_ZF.0203	0.003431651299148071	1.4678904429379767	-0.0	-0.0
GM.5.0.Unknown.0190	0.12208300987248402	0.01412149073071715	-0.0	0.7013949195960781
GM.5.0.EIN3.0001	-0.0	11.364570438847634	-0.0	0.5509272002617293
GM.5.0.C2H2_ZF.0010	-0.0	1.517321555100666	6.076963641859497	32.90760794619711
GM.5.0.Nuclear_receptor.0085	1.5248155840134658	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0197	18.033316380472353	-0.0	-0.0	-0.0
GM.5.0.Paired_box.0013	-0.0	0.37904960768615537	1.776480594606944	1.8465514781258776
GM.5.0.Mixed.0007	-0.0	5.91842152286522	5.390159431410321	-0.0
GM.5.0.bHLH.0075	-0.0	9.634290487710667	23.77050364646096	1.7700009237286853
GM.5.0.Mixed.0047	-0.0	0.7948438711814052	1.3083856986416464	0.07249147653791191
GM.5.0.GCM.0004	-0.0	0.9850384017498293	-0.0	2.9153514501861064
GM.5.0.Mixed.0055	2.0321214421981257	-0.0	0.37246863952265163	-0.0
GM.5.0.Nuclear_receptor.0131	-0.0	-0.0	0.27792141154716077	10.323288071005726
GM.5.0.Nuclear_receptor.0115	8.35920569859494	-0.0	-0.0	-0.0
GM.5.0.Unknown.0141	-0.0	2.8024566320245445	0.48627802617152294	10.39488818362273
GM.5.0.C2H2_ZF.0209	-0.0	-0.0	3.562372966522865	0.6505933975292452
GM.5.0.Ets.0043	-0.0	2.4394768578571977	2.485867851223409	-0.0
GM.5.0.Nuclear_receptor.0100	-0.0	-0.0	1.5244419421517725	17.901335172831512
GM.5.0.Mixed.0065	19.433517077281262	-0.0	-0.0	-0.0
GM.5.0.bHLH.0105	14.279876907230179	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0083	-0.0	-0.0	0.8449438197077828	2.1511488948878434
GM.5.0.STAT.0025	8.185579304411776	-0.0	0.08554740125840982	-0.0
GM.5.0.C2H2_ZF.0039	-0.0	0.9771788167711944	-0.0	1.2595741365792104
GM.5.0.Unknown.0138	-0.0	0.6180768629218472	1.0398609454891776	6.353103399746147
GM.5.0.C2H2_ZF.0298	14.686970371439427	-0.0	-0.0	-0.0
GM.5.0.Zinc_cluster.0001	-0.0	1.1956101686899738	0.017219912762892666	0.5985146964730537
GM.5.0.C2H2_ZF.0080	4.31252069258238	-0.0	3.779588533966468	-0.0
GM.5.0.Unknown.0105	0.48306660018997927	0.08404355445883693	0.08078341146917746	-0.0
GM.5.0.Nuclear_receptor.0118	-0.0	-0.0	0.3668283205120467	12.327975446504617
GM.5.0.Unknown.0169	-0.0	2.906364926963306	7.2459431365907285	-0.0
GM.5.0.C2H2_ZF.0147	24.297637863301475	-0.0	-0.0	-0.0
GM.5.0.T-box.0012	-0.0	-0.0	1.0005049025652186	2.931399839242011
GM.5.0.Prospero.0001	3.6289618998060935	-0.0	0.8488748379320004	-0.0
GM.5.0.C2H2_ZF.0146	-0.0	-0.0	2.868218806173343	5.529670607982759
GM.5.0.Homeodomain.0153	8.81612782251636	-0.0	-0.0	-0.0
GM.5.0.Nuclear_receptor.0081	-0.0	-0.0	-0.0	16.67418873629373
GM.5.0.Nuclear_receptor.0116	0.33178036380897546	1.240073566853447	-0.0	-0.0
GM.5.0.Forkhead.0055	11.684159205262107	0.8323368308139346	-0.0	-0.0
GM.5.0.Ets.0038	0.5966371856679678	-0.0	1.6953421099605184	-0.0
GM.5.0.Unknown.0015	58.75827341269769	-0.0	-0.0	-0.0
GM.5.0.TEA.0005	208.91994118900368	-0.0	-0.0	-0.0
GM.5.0.Paired_box.0018	-0.0	-0.0	1.7169095790933009	0.20223144486905784
GM.5.0.C2H2_ZF.0286	7.398687615324667	-0.0	-0.0	6.009815455786477
GM.5.0.HSF.0008	3.729426802783236	-0.0	0.05054139350830527	-0.0
GM.5.0.STAT.0015	24.161092727020872	-0.0	-0.0	-0.0
GM.5.0.Nuclear_receptor.0007	-0.0	-0.0	1.1222166208787503	0.8696694484106762
GM.5.0.C2H2_ZF.0276	-0.0	12.440289544137334	-0.0	-0.0
GM.5.0.Mixed.0103	-0.0	2.3480824191047653	13.883019076646432	0.752489667286044
GM.5.0.C2H2_ZF.0307	-0.0	3.3136856425754884	0.541104682261877	0.051842985282392756
GM.5.0.Forkhead.0042	-0.0	4.225434785327891	-0.0	1.0618601813542938
GM.5.0.STAT.0016	-0.0	-0.0	1.1874330206481805	-0.0
GM.5.0.bZIP.0032	-0.0	-0.0	3.3837488630276336	8.22677209491301
GM.5.0.Unknown.0062	7.166503695355726	-0.0	-0.0	-0.0
