# maelstrom - GimmeMotifs version 0.16.1
# method: rf with motif score
# motif table: /media/ia1014/2011CBA352BBC48B/ipek/K27ac_at_FOXg1_peaks_maelstrom.out/motif.nr.score.txt.gz
# activity values: feature importances from fitted Random Forest model
	cluster_1	cluster_2	cluster_3	cluster_4
GM.5.0.C2H2_ZF.0286	0.001178415291387855	-0.0012875564354349017	0.001220491444981574	0.0012248658057634188
GM.5.0.HSF.0008	-0.0011664074609472215	-0.0014144856091525084	0.001433468400567785	0.001387954638921388
GM.5.0.STAT.0015	0.0013101556220120635	-0.001636762182317577	-0.0015386342146348697	-0.0015312361497613228
GM.5.0.Nuclear_receptor.0007	-0.001210497943323536	-0.0016163018776926433	0.001496442606468732	0.0014879078464402847
GM.5.0.C2H2_ZF.0276	-0.0012966395370497636	0.001638958588273588	-0.001589460532100694	-0.0015592098096262963
GM.5.0.Mixed.0103	-0.0014839342350777384	0.0016112219492787426	0.0015069440250666298	0.0014726940062907718
GM.5.0.C2H2_ZF.0307	-0.0012389189497225646	0.0015671483435200756	0.0014982580753959704	0.0015237223262225688
GM.5.0.Forkhead.0042	-0.0012093451034346262	0.0015253727588937795	-0.0015713586358811521	0.001476668988058448
GM.5.0.STAT.0016	-0.0012482584084639878	-0.0015489162867014924	0.0017278611932244677	0.001558049345299776
GM.5.0.bZIP.0032	-0.0012806745724398827	0.0017547818573755225	0.0016304768882031639	0.0014870942645254799
GM.5.0.Unknown.0062	0.0012360264774560572	-0.001552206489710963	0.0015371056064133473	0.0013505093909499544
GM.5.0.GATA.0025	-0.0011329706081201058	0.0013791477354711413	0.0012687326952297298	0.0014118922544623224
GM.5.0.C2H2_ZF.0123	-0.0012856984262359242	0.0014798667612092927	0.001531778427507716	0.0015814239762423383
GM.5.0.CSD.0001	-0.001302584540111714	0.0016377841287270687	0.0014935527219481425	0.0015730738167709431
GM.5.0.C2H2_ZF.0079	-0.0011613561430490282	0.0013803626479236344	0.0014259669110175575	-0.0013776838034515848
GM.5.0.SMAD.0007	-0.0012903616187382417	0.0016488693165154342	-0.0015246221100559728	0.001504066287895163
GM.5.0.C2H2_ZF.0256	-0.001417657398694914	0.0016256169656861136	0.0015018892603812397	0.0015370605561824493
GM.5.0.Nuclear_receptor.0099	0.0013048103983537879	-0.001543420467513506	-0.001516623376258738	0.0016147092676606744
GM.5.0.C2H2_ZF.0284	-0.001243658846802029	0.0016054053983348493	-0.0015666541075077403	-0.0016913177854808025
GM.5.0.Homeodomain.0149	0.0013411685892703374	0.001553827489309437	0.0015024832937329076	-0.001574928915356049
GM.5.0.Sox.0001	0.0013510840915631843	0.0012155588399166053	-0.0013865556235995692	-0.0012454609053595721
GM.5.0.Homeodomain.0108	-0.001225496300325435	0.0015635612000657554	0.0014900422047442199	-0.001499178137390763
GM.5.0.C2H2_ZF.0181	0.0013077127905323676	-0.0016504935446400783	-0.0015905433694055132	-0.0016026034004690856
GM.5.0.Unknown.0042	-0.0012506164334073408	0.0016602395750747881	-0.0015445970914402328	0.0014668852713130068
GM.5.0.bHLH.0109	-0.0013432959487638394	0.0015928431796254027	0.0017275562159822725	0.0014629255768550855
GM.5.0.Mixed.0017	0.0013307343313148361	-0.0016229444561337441	0.0015259770155568717	-0.0016430021258502841
