# maelstrom - GimmeMotifs version 0.16.1
# method: mwu with motif score
# motif table: /media/ia1014/2011CBA352BBC48B/ipek/K4me3_at_FOXG1_peaks_maelstrom.out/motif.nr.score.txt.gz
# activity values: BH-corrected -log10 Mann-Whitney U p-value
	cluster_1	cluster_2	cluster_3
GM.5.0.Nuclear_receptor.0069	37.338146643199245	-0.0	-0.0
GM.5.0.C2H2_ZF.0114	0.04968161901611766	0.24999125460370586	-0.0
GM.5.0.C2H2_ZF.0151	5.2130871671016585	-0.0	0.02697775853734152
GM.5.0.Unknown.0017	-0.0	8.185993618212766	11.097082988745667
GM.5.0.Grainyhead.0001	-0.0	17.991936953423494	6.111034297676767
GM.5.0.C2H2_ZF.0087	9.478020950807766	-0.0	-0.0
GM.5.0.Unknown.0044	72.22267274456138	-0.0	-0.0
GM.5.0.TEA.0006	0.5766894140201941	-0.0	1.8286618981274951
GM.5.0.Homeodomain.0044	-0.0	2.4192808096968297	1.920738416974124
GM.5.0.ARID_BRIGHT.0003	-0.0	0.01712096470013402	0.056386181932117016
GM.5.0.Homeodomain.0165	3.8681053638338767	-0.0	0.011802233949527181
GM.5.0.Rel.0007	-0.0	1.085531148048593	8.154923656416548
GM.5.0.T-box.0014	-0.0	-0.0	5.081998424941658
GM.5.0.T-box.0025	8.291186358788488	-0.0	-0.0
GM.5.0.C2H2_ZF.0257	-0.0	9.93728402637479	4.5131100509958335
GM.5.0.p53.0009	-0.0	17.9530164388245	25.848635784181017
GM.5.0.GATA.0016	-0.0	1.2011756910343432	0.4001350255384374
GM.5.0.Homeodomain.0195	-0.0	-0.0	1.5310980799020597
GM.5.0.Homeodomain.0189	-0.0	2.4955948973984516	-0.0
GM.5.0.Unknown.0066	-0.0	12.437721196764953	4.100784988339738
GM.5.0.T-box.0010	-0.0	0.6293951544520745	2.568789570415587
GM.5.0.TEA.0002	-0.0	0.10367401000498402	1.4093389202122544
GM.5.0.CUT_Homeodomain.0010	23.107109732413797	-0.0	-0.0
GM.5.0.bHLH.0084	-0.0	0.9619370265636804	0.2983280586536557
GM.5.0.Nuclear_receptor.0080	7.184496604502562	-0.0	-0.0
GM.5.0.Myb_SANT.0007	118.0436608362256	-0.0	-0.0
GM.5.0.Unknown.0005	22.1483799423651	-0.0	-0.0
GM.5.0.Homeodomain.0199	54.06658657304303	-0.0	-0.0
GM.5.0.Nuclear_receptor.0063	2.0723985599783563	-0.0	-0.0
GM.5.0.Sox.0022	22.981467728465102	-0.0	-0.0
GM.5.0.Homeodomain.0132	3.6455834246488146	-0.0	-0.0
GM.5.0.C2H2_ZF.0202	-0.0	0.8783190229547226	-0.0
GM.5.0.bZIP.0070	-0.0	19.398804627001585	14.155297077924114
GM.5.0.bZIP.0094	1.9309260586030081	-0.0	-0.0
GM.5.0.C2H2_ZF.0278	61.24515572908328	-0.0	-0.0
GM.5.0.Unknown.0018	-0.0	2.361616588030034	6.427075073826305
GM.5.0.STAT.0013	4.17851703288969	-0.0	-0.0
GM.5.0.SMAD.0009	-0.0	37.78063075255954	50.16809515816052
GM.5.0.bHLH.0086	8.16826410112047	-0.0	-0.0
GM.5.0.C2H2_ZF.0149	-0.0	11.814988607495065	10.733569744559667
GM.5.0.RFX.0014	-0.0	0.04613975916974886	0.1603225857646198
GM.5.0.Paired_box.0010	-0.0	6.664800233870416	12.285060394962937
GM.5.0.THAP_finger.0006	7.256767123142292	-0.0	-0.0
GM.5.0.ARID_BRIGHT.0005	21.460523490218453	-0.0	-0.0
GM.5.0.Unknown.0077	-0.0	3.9415807738626394	-0.0
GM.5.0.bHLH.0061	-0.0	23.556843042796665	30.681341248814466
GM.5.0.C2H2_ZF.0249	-0.0	1.352046934208629	0.3315422874985537
GM.5.0.bZIP.0076	-0.0	0.38325819336753875	0.5733128952586055
GM.5.0.C2H2_ZF.0157	-0.0	1.4000700660195473	3.231786255035386
GM.5.0.C2H2_ZF.0069	-0.0	1.8238610752636797	5.685861162275458
GM.5.0.MADS_box.0016	-0.0	0.8362847945802345	-0.0
GM.5.0.C2H2_ZF.0240	-0.0	5.5248697508891516	8.557402255071178
GM.5.0.SMAD.0015	-0.0	17.92174873539674	15.852381651342817
GM.5.0.Sox.0017	8.867324268882722	-0.0	-0.0
GM.5.0.Nuclear_receptor.0090	61.48891758926589	-0.0	-0.0
GM.5.0.bZIP.0079	-0.0	0.4772615253831717	4.594295867746284
GM.5.0.C2H2_ZF.0226	135.08755057099813	-0.0	-0.0
GM.5.0.GATA.0028	5.462560927444345	-0.0	-0.0
GM.5.0.Ets.0018	-0.0	-0.0	0.8483528719094678
GM.5.0.Unknown.0103	-0.0	13.828220888716427	23.768038956378998
GM.5.0.Forkhead.0048	-0.0	8.265384514905277	20.08164994158499
GM.5.0.Unknown.0074	-0.0	2.7440010269124104	1.1965172820736891
GM.5.0.HSF.0003	138.60713648199797	-0.0	-0.0
GM.5.0.Unknown.0034	0.4150463218405256	-0.0	0.029487750782700505
GM.5.0.Homeodomain.0118	-0.0	1.3870804994653914	3.366569534334181
GM.5.0.bHLH.0129	0.5058372538801714	-0.0	-0.0
GM.5.0.Rel.0005	21.983868039541598	-0.0	-0.0
GM.5.0.T-box.0022	191.1518628310058	-0.0	-0.0
GM.5.0.T-box.0023	-0.0	-0.0	2.684572591583539
GM.5.0.Unknown.0098	-0.0	0.4607254540053116	0.6296432729606487
GM.5.0.Homeodomain_POU.0004	16.278438246778776	-0.0	-0.0
GM.5.0.Mixed.0057	8.881940094929426	-0.0	-0.0
GM.5.0.bZIP.0091	-0.0	1.0257811000857373	3.6617825500178496
GM.5.0.C2H2_ZF.0238	-0.0	3.552358776986346	0.3918529468413946
GM.5.0.bZIP.0102	0.3132507149324515	-0.0	0.49548393912044036
GM.5.0.HSF.0006	0.0727311216135379	-0.0	-0.0
GM.5.0.Paired_box.0011	59.71010979011554	-0.0	-0.0
GM.5.0.C2H2_ZF.0075	2.3923918224439484	0.002922575315288614	-0.0
GM.5.0.C2H2_ZF.0251	-0.0	2.158386552744146	3.1818764014436502
GM.5.0.Sox.0024	-0.0	2.253750564726129	3.1643232223593927
GM.5.0.Paired_box.0001	0.5209368204019512	0.09870992694094498	-0.0
GM.5.0.C2H2_ZF.0282	3.9189998904613237	-0.0	-0.0
GM.5.0.Nuclear_receptor.0112	-0.0	1.2972036708514127	0.07502772662590475
GM.5.0.C2H2_ZF_Homeodomain.0003	inf	-0.0	-0.0
GM.5.0.C2H2_ZF.0056	-0.0	48.57977351992974	36.409180649407375
GM.5.0.MADS_box.0011	-0.0	1.1574812161869799	19.08339990788091
GM.5.0.AT_hook.0002	59.22631892782196	-0.0	-0.0
GM.5.0.Nuclear_receptor.0145	-0.0	4.894769824400972	4.859652736639014
GM.5.0.bHLH.0054	-0.0	3.470265448925583	2.161227648130073
GM.5.0.C2H2_ZF.0277	29.02127150866925	-0.0	-0.0
GM.5.0.Nuclear_receptor.0133	-0.0	0.7226078864809283	4.11718499898348
GM.5.0.Unknown.0106	1.1699687870917623	-0.0	0.4474685388421785
GM.5.0.Homeodomain.0185	81.68383820490622	-0.0	-0.0
GM.5.0.bZIP.0021	-0.0	0.07502772662590475	1.796235811651977
GM.5.0.C2H2_ZF.0310	10.408776487440525	-0.0	-0.0
GM.5.0.THAP_finger.0005	149.78383154310146	-0.0	-0.0
GM.5.0.Unknown.0019	11.434893839355384	-0.0	-0.0
GM.5.0.GATA.0006	-0.0	6.058323406005296	4.887308538552773
GM.5.0.Homeodomain.0161	-0.0	-0.0	4.1372417505607215
GM.5.0.Unknown.0001	-0.0	13.523668587839937	6.688440800832136
GM.5.0.C2H2_ZF_Homeodomain.0002	-0.0	0.6306714946455215	0.5247342179037815
GM.5.0.GATA.0015	-0.0	11.391572284410124	18.888888353063447
GM.5.0.MADS_box.0008	-0.0	2.699384351137346	2.2464418412416074
GM.5.0.C2H2_ZF.0196	-0.0	8.81888437172799	6.0972160895255545
