# maelstrom - GimmeMotifs version 0.16.1
# method: rf with motif score
# motif table: /home/ia1014/gimmemotifs/output/stratified.out/motif.nr.score.txt.gz
# activity values: feature importances from fitted Random Forest model
	3' UTR	5' UTR	Distal Intergenic	Downstream (1-2kb)	Downstream (2-3kb)	Downstream (<1kb)	Exon	Intron	Promoter (1-2kb)	Promoter (2-3kb)	Promoter (<=1kb)
GM.5.0.Nuclear_receptor.0137	0.0012297598290552244	-0.0007594723973715222	0.0015263276359499687	0.0017303197375846235	0.0021918960860762664	0.0022900940309234694	-0.0019563630218897483	0.0016130807159336002	-0.0014604525154250556	0.0015579885982708673	-0.0008592639355236961
GM.5.0.Homeodomain.0195	0.0020239682326943795	0.0009706378986373558	0.0014832571977468835	-0.0019148508986756325	0.001570625234165727	0.002161331916207515	0.0016344390865040217	-0.0016097724514856152	-0.0015207511689358196	-0.0017274571791580078	0.0009058837705206488
GM.5.0.Unknown.0185	0.0013491457062526884	-0.0013314501579218126	0.001524443338427832	0.001701592612539095	0.001821544534591801	0.0018404429788508308	-0.0017065270052100225	0.0015430926366259902	0.0015440121532707598	-0.0017114688244044768	-0.0009501366110962611
GM.5.0.Unknown.0082	0.0017145711363259276	-0.0014612022779710654	0.0015463329703410264	0.0008309472599405908	0.0015779049077754065	0.0018843941954917874	-0.001332346819370816	0.001541323713170084	0.0015864558930893035	0.0013674684013095162	-0.0012018807735342677
GM.5.0.Unknown.0119	-0.0013723401117127303	-0.002004949922946076	-0.0015283625579605071	0.0027181282130257518	0.0016258752102060107	-0.0013271444646713406	-0.002148378047649538	-0.001571075040809112	0.001542469527813732	-0.0014057438996158721	0.0010810252687991203
GM.5.0.Ets.0038	0.0018502985393314113	0.001383334239203774	0.0015860156657159685	0.002236887605416892	-0.0014038510267204323	0.0017678921155710131	0.0019071512753079793	-0.0015424798487630636	-0.0018310015957715919	0.0016696353230371405	-0.0010105241288828808
GM.5.0.C2H2_ZF.0216	0.0014386103736548097	-0.0011402429882431213	0.001506198802257583	0.001507892074351708	0.0016534355678262066	-0.001982505261712908	0.0014490551282951467	-0.0014766988393332633	0.0016613913729019512	-0.0015789931331795836	-0.001044816332702913
GM.5.0.Paired_box.0020	0.0014649828928275813	0.0013690104475622797	0.0012973159649340307	-0.0011509798698232298	0.001192203074928345	0.0013925520441637855	0.0013344377393519444	0.0013087091867391956	0.001807276258753082	0.001514093557606336	-0.0008459337519645826
GM.5.0.C2H2_ZF.0219	-0.0017738257744792513	0.0008975336537187711	0.0015988744727482064	0.0010986471982217876	0.0012633670751255976	-0.0015353822656636149	0.0020095093137205526	0.0015726147679763285	-0.0017959215417767463	0.0018257053396741143	-0.0010479223075268798
GM.5.0.HSF.0009	0.0014942908595373511	0.002082511364464295	-0.001570663831179876	-0.0015274031680355248	-0.0020120956787698856	-0.0016797276913253472	-0.0013466387122076941	-0.0014650243585209446	0.0019667031796255356	-0.001574345211641352	0.0010609590613497276
GM.5.0.Unknown.0062	0.0014503426527768982	-0.0013334824459301975	-0.0014426620278198147	0.001312195611038353	0.0011823519272334178	-0.0018970771378633297	0.0016855325395646603	-0.0014975048979039356	0.0014699950735392446	0.001611067160108662	0.0009639214918257761
GM.5.0.Unknown.0060	0.0016072732653660145	-0.00141181817008462	0.0016016681003228294	-0.0017959002724222848	-0.0015302020267705743	-0.0009322273699220023	-0.0018421934800204364	0.0015382643930111292	-0.0014897268171427133	-0.0012461915392622588	-0.0009545976104171776
GM.5.0.C2H2_ZF.0213	-0.0015497072663203395	-0.0017641677669085782	-0.0014180681405041387	-0.001817230122138374	0.0019210763164882211	0.002130810162256893	-0.0014026610649350386	0.0015458691963762148	0.0016375440995910718	0.0016072176655873877	-0.0009230607536171008
GM.5.0.CxxC.0001	0.0014727633091995717	0.0014177604265340562	-0.0014422605850746388	-0.0015057187627988066	-0.001753437694760121	-0.001244647452029308	0.0017852908440371715	-0.001509400346984576	0.0013664071901909396	-0.001404007358854934	0.0010580504154073084
GM.5.0.Paired_box.0018	0.001779248975128026	0.002134076233226829	0.0014930122326709235	-0.0011842590608636392	0.0014462890273682532	-0.0013458530034637854	0.001648663884106564	0.001620598101618078	-0.0014519180016530305	0.0014374395593211185	-0.0009244518064324989
GM.5.0.GATA.0021	-0.001659909426288658	-0.00146762835654962	0.0015626425693185293	0.0020168424620648313	-0.002061973578550914	-0.001223674226532005	0.001675203246819658	0.0015003600522149705	-0.0017589422902840371	-0.0017427078230226602	-0.0010728573685805233
GM.5.0.C2H2_ZF.0125	-0.0017767291289293116	-0.0015870131260924724	-0.0014659539091177584	0.0016098919669614558	0.0017271119292673373	0.0011770387728834639	-0.0016330973128799084	-0.001443744019851072	0.001427202829339397	0.0017177167786361358	0.0010743186839265958
GM.5.0.CSD.0001	-0.0015051466453300185	-0.00179483223446421	0.0015334496598968907	0.001251155646143366	0.0016987733264723429	0.001386014895618467	-0.0015527950296308497	0.0014707639452278007	-0.0014741269830585888	-0.0016747228800849795	-0.001117553537554356
GM.5.0.Homeodomain.0146	-0.0010369028628075894	-0.0008669272638543797	0.0012875383232657939	0.00136773692791807	0.0008872592920599676	0.0014116410263197037	-0.0012808296870649525	0.0013558995166204973	0.001336397787862339	0.0012987770108742482	-0.0009952868438483523
GM.5.0.SMAD.0018	0.0013487285659402543	-0.001644330226919007	-0.0015225239709907165	-0.0012290352776707114	0.002093485940817772	-0.0013154054104190438	0.0017842687658910653	0.0015878955646579471	-0.0015515616130544734	-0.0016323109922675666	0.0010943065800890527
GM.5.0.T-box.0012	-0.0014418310751078342	-0.0014715519401178663	0.0015308201187338862	-0.0015543610947083635	-0.001399396690247674	-0.0011543767559880028	-0.0019901269925865824	0.0015255319378684432	0.0015327222459983179	-0.0016662054884949123	-0.0009526431403471913
GM.5.0.Nuclear_receptor.0083	0.0015356815908201208	-0.0017437098907560097	-0.0015144231885428204	-0.0016580155780975515	0.0015505998946513516	0.0017646200131211489	-0.0015391366632578616	-0.001572532028053823	0.001605109923804988	0.0017144657941200554	-0.0011085318118788118
GM.5.0.Mixed.0056	0.0019377663417460226	-0.0009132090961637497	0.001575212151036322	-0.0015249606030494135	-0.0009308389140414479	0.0011076769471357443	-0.0012542625864711636	0.00153764316250916	0.0015957552714685116	0.0017047523889912376	-0.0010164310292129193
GM.5.0.C2H2_ZF.0161	0.001622324648131493	0.001898014883939857	0.0016516206882257582	0.0021918668334626017	-0.0011195594344242782	0.0013943226545450633	0.0013076820677900695	0.001593728818918324	-0.001343535681831148	-0.0013676725513389353	-0.0011710678791610873
GM.5.0.Unknown.0180	-0.0013316688081453742	-0.0015695250237834865	0.0015816092853241936	0.0011569675602812954	0.0026013678469643036	0.001939826109676224	-0.0015991139314887048	0.0014884082036774964	-0.0018560243361139097	0.001665624469271198	-0.0010735863476887346
GM.5.0.Homeodomain.0172	-0.001316217633347915	0.0016753904414021437	0.0015135671891814498	-0.0013423858396474798	-0.0017496147723613906	-0.002117635077518261	-0.0016985285305103578	-0.0016101359092619567	-0.001473506987499887	0.0015430404304545744	-0.0010419246538050301
GM.5.0.Nuclear_receptor.0119	-0.0014957549599830628	0.0009010168506607808	0.0015268150042564768	-0.0011801280993435936	-0.0017336289254417422	0.0023515629709528344	-0.001506444471439494	-0.001583733641222768	-0.001784029550371527	0.0016734873327171466	-0.0009737654321963962
GM.5.0.C2H2_ZF.0158	-0.0011769735223800119	0.0011125206997316024	0.001508628895059417	0.001695172469924834	-0.0017032742060291632	-0.001602611111875182	-0.0015042109747937212	0.0014619726852768977	0.001608023784597217	-0.0017893713774337313	-0.000942326706467044
GM.5.0.Mixed.0042	0.0018364302937386565	-0.0025308699898957386	0.0014954778704820793	0.0016349693219522524	-0.001312902244286993	0.0014217372326015916	0.002253678463537483	-0.0016719634145642326	0.0012839553314689767	-0.0015153962796895376	-0.000961137853685786
GM.5.0.Homeodomain.0108	0.0018706556246103285	-0.0010181293218279293	0.001520769980825195	-0.0014516585886894372	-0.0016100966628687502	-0.0010764874788209934	-0.0017153504251479958	0.0015573298335728547	0.0015908797493888707	-0.0015427945727289755	-0.0009968928935801904
GM.5.0.Unknown.0190	0.0010802369711625447	0.0014089357152291843	-0.0015240493605591238	-0.0011281370351817783	0.002030253608860443	-0.0017409655951822437	-0.001657889914598327	0.0015826809042982681	0.0015474526405115266	0.001606411477229495	-0.0009725594590602975
GM.5.0.TEA.0006	-0.0017611968776744388	-0.001521728452204074	-0.0015218529376555391	-0.0017783004317256104	-0.0012675756359972765	0.0017450481347995833	-0.00166899764523828	0.0016116247422433292	0.0018764450943843857	-0.0018203871947714287	-0.0009451194955573589
GM.5.0.T-box.0023	0.0008680504411789869	-0.0013494826118826395	0.0014439314706352498	0.0030343670293937614	0.0011057473293213367	0.001695424858660958	0.0014038897379973403	0.001606323711344905	-0.0015511219153090405	-0.0019413028649579811	-0.0007879105452330049
GM.5.0.bZIP.0021	-0.001642327993961353	-0.001270115162540704	0.0014800210398782758	-0.002734961989353435	0.0017232927440454665	-0.001653560887761789	-0.0014811223001656092	0.0016516515248113889	0.0013642034673619807	0.0017551513220395276	-0.0009313086357888002
GM.5.0.Unknown.0072	0.0012985456007663088	0.0016327855542809396	0.001311633556976548	-0.0011123058631138953	-0.001464204859345953	-0.0016167586206598512	0.0012402388771507085	0.0013437710122822532	0.0012382300989491875	0.001589058680267712	0.0009156400281711503
GM.5.0.Forkhead.0057	-0.0011363305817775106	-0.0009260624635829175	-0.0014075740309380524	-0.000853322826972675	0.001471304986151466	0.0012159297895514988	-0.0012008448175720374	-0.0013120061102678605	0.0016099317987783265	0.0015550267037747476	0.0010359626230860312
GM.5.0.C2H2_ZF.0012	0.0015521926201182415	0.0021811490201823157	0.0013870212753449398	-0.0013231166108526656	-0.0014493842910901827	0.0021225035775918324	-0.001529266972826476	0.0015329887858523612	-0.0013149272583777459	0.0013793313332872187	-0.0010119313666073413
GM.5.0.Homeodomain_POU.0024	-0.0014167755690529926	-0.0016820927426062229	-0.0015343089475530925	-0.0013147210718028482	0.0016191726052543014	-0.001471884176668193	-0.0020768851780769803	-0.0014734999533931085	0.001844492946653817	-0.0015716705669841992	0.0010659350059990197
GM.5.0.Unknown.0094	0.0015394428372685572	0.0022445799369793817	0.0015631558677167373	-0.002340723549029285	0.0023619926667767565	0.0012982842456017768	0.001993591243804876	0.001621046192717575	-0.0013383413876051104	0.0015881331024912785	-0.001345007343351827
GM.5.0.C2H2_ZF.0278	-0.0012553538700169758	-0.0014498409098849226	-0.001460659136677838	-0.002645013898442954	0.0017238773788204609	-0.0019504257360704732	-0.001577187830976763	-0.0015758710946714052	0.001525281191541791	-0.0014555152188899158	0.0011095878255437943
GM.5.0.Unknown.0141	0.0017176059836891313	0.0014646748380818275	-0.001388906594354329	0.0013128462226221777	-0.0017574113603464156	0.0012583523237453785	-0.0014764420353706156	0.0014874322579674177	0.001663556956388959	0.0016108108655300004	-0.0009543261749088864
GM.5.0.Grainyhead.0006	0.0014796927706649842	-0.0016671470738702737	0.0014827205451273986	0.0017550385130519347	-0.00090827034176179	-0.0010277648202838884	0.0015260083622864117	0.0015571020184252707	-0.0018098667203381908	0.0015753004815620066	-0.0010235599424216267
GM.5.0.SMAD.0007	-0.0015741388637094686	0.0011028474134781544	-0.0015748610387773326	-0.001938423343737092	0.0017751564862256925	0.0015069081687354255	-0.001309425714088137	0.0015824004401216697	-0.001467930083547205	0.0018994688288994472	-0.0009779036905731933
GM.5.0.C2H2_ZF.0010	0.002027178732257651	-0.0009173303819348831	0.0014901004998709112	0.0012838891970444314	-0.0014043950382509741	-0.0019009383436221971	0.0018521111017547566	0.001506879355850641	-0.0018861046025750985	0.0017409392320193132	-0.0010409729111393793
GM.5.0.Ets.0032	0.001941275325689956	0.0012737231612444178	-0.0015216989859845194	0.0015935247797559643	0.0017691011174322644	-0.0015529160615907727	0.0013029933843889325	-0.0015689367967122478	-0.0012752656706518492	-0.0012378318656061603	0.0010037898477787024
GM.5.0.Nuclear_receptor.0118	0.0016154836971212097	-0.0010541891347317165	0.0014797353329078274	-0.0018837314527449089	0.00162948524930519	-0.0004088102782703912	-0.0014450945201284595	0.0014847220896505612	0.0017645660663258012	-0.0015396441784988576	-0.001014911782290617
GM.5.0.Unknown.0105	0.0014417898048678744	0.0021126858472871103	-0.0014306794506532632	-0.0011589754655927783	-0.0028477562980493364	0.0019120252494789095	0.0016873428038093501	-0.0015782179688131664	0.001650394091912766	0.0017639204959601822	0.000981138372243562
GM.5.0.Unknown.0005	-0.0013600155290100502	0.0015521504253464278	-0.001515908527480984	-0.0009137343375927998	-0.001082099322123451	0.0013565876403773508	-0.001752468907765049	-0.0015345043624084601	-0.001641293999639651	-0.0018354288498394153	0.0009748424724429894
GM.5.0.Homeodomain.0118	0.0015306969066547892	0.0015208923479231972	0.0012791630103191377	0.0015020164922347997	-0.0011663514346292405	0.0015147951142464957	0.0015176699393124958	0.0012900928273779878	0.001357868519418321	0.0011310849201148303	-0.0009727435423141516
GM.5.0.ARID_BRIGHT.0005	-0.001259569774347177	0.0009942813928934871	0.0014347888722703287	-0.0011630027582857016	0.0014252768513911714	-0.0011835901510435086	-0.001456858326060966	0.0014695084097744297	0.001449225498333896	-0.0017017524873767943	-0.0010041601035762704
GM.5.0.TEA.0002	-0.0021809899882710517	0.0017483476725192397	0.0014871981513707882	-0.0014767116084053319	-0.0011286403700763556	-0.0013300895987378933	0.0012860808739086115	0.001575866950144185	-0.0019345224005676161	0.001942594849819107	-0.0010053838832067418
GM.5.0.GATA.0006	-0.0014402095636743956	0.001116791052968773	0.0016128020796674512	0.002164048337921335	-0.0014848659363818559	0.0012331359101424445	0.0012394612755576913	0.0015031092015539071	-0.0017556313365489464	-0.0018593479520539495	-0.001203957685442743
GM.5.0.Paired_box.0013	0.001248661266590646	-0.0015823285639029378	0.001350023864251743	-0.0013325427350222646	0.0013412662858580159	0.0015553167557487934	0.001980033790530554	0.0014617466469934062	0.001320820244827213	0.0013356957373830665	-0.0009108253883595077
GM.5.0.Mixed.0060	-0.0017189071048754028	-0.0013585262992909667	-0.0014137877688511025	0.0012801130868096103	-0.001390381054227014	0.001400521711650377	0.0015176219398418274	0.0014081802531302767	0.001374251320124553	0.0013237557125456447	0.0010862027130603118
GM.5.0.CUT_Homeodomain.0001	-0.0014185236581886777	-0.0014745558270204192	0.0015462878263820606	-0.002037613201277909	-0.0012517740416262057	-0.0028098627788504475	0.0011700394099531239	0.001482370300046867	-0.0016292706200450016	-0.0014173389629892677	-0.001194197724947351
GM.5.0.Unknown.0034	0.0018912304121038168	-0.0018217001918441238	-0.0014669218878896387	0.0015894956650608035	-0.0015285409205471443	-0.0010799271412784313	0.0016563984265476168	-0.0016348270654960018	-0.0018001479842900394	-0.0018286809540120747	0.0011248730026656886
GM.5.0.Paired_box.0015	0.001395717132081027	0.002122712157527869	-0.0015038632675319177	-0.0015527944834796774	0.001604169580874847	-0.0011528290377324833	-0.001497601734147376	-0.0015620196564774627	-0.0015843228916589515	0.0021089399197159013	0.000994143965175969
GM.5.0.Mixed.0053	0.0019275704176253566	0.0013917237012765643	-0.001523230454420635	0.00236017966828742	0.0009882529334967894	-0.0014998996756492285	-0.0019819707728699065	0.001592999893266054	-0.001462644288044309	-0.0013990591892688788	-0.0010876250208668196
GM.5.0.Ets.0043	-0.0014177258765451697	0.0017593504090792952	0.0015222236692419705	0.0011087924334337476	-0.0016253672097580934	0.0011732217407434656	-0.0013295103717847877	0.001625200827245762	0.0014358557751810474	0.0015523104467321275	-0.0012398714505285364
GM.5.0.C2H2_ZF.0106	0.001328149101266523	-0.0008203420622790339	0.0013586972192111174	0.0013749036982620433	0.0012537050039716738	-0.0011532205725759217	-0.0011767762817564672	0.0014423526971815523	-0.0013827904311665246	-0.0013512455474611199	-0.0009690203208804482
GM.5.0.ARID_BRIGHT.0003	0.0016112703636690154	-0.0017799449078041497	-0.0014810378692034808	-0.001440955419091533	-0.0013692027355053083	-0.0017324479680145446	-0.001713885596449105	0.0014673295328406612	-0.0015224551849568656	-0.0014279355782395467	0.0009617791358740617
GM.5.0.Nuclear_receptor.0099	0.0015658213577096692	-0.0010318530281027026	-0.0015786440679062199	-0.0007884600019797726	-0.0012492998310180445	0.002115730734169763	-0.0011052947826688663	-0.0015236636853486782	0.001673612527197457	0.0013858500878573422	0.0010544341685616195
GM.5.0.C2H2_ZF.0256	-0.0018386768761896976	0.001373294976286983	0.001508617333486067	-0.0022158953518924985	-0.0018350542545573763	-0.0013895293746395887	0.0013365581608363029	0.0015587011364941261	-0.0018284141663337259	0.0016654479250972991	-0.0011146058834213964
GM.5.0.Sox.0016	0.003100849577098386	0.0015387776705629785	-0.0015408945712274801	-0.0018148430042477849	-0.00194057453756971	-0.0014786571154671473	0.001744710246063288	-0.0014655098043330832	-0.001801074875506687	0.0019319817002510073	0.0009009211740757206
GM.5.0.STAT.0025	-0.0014992520429478909	0.001294004476836261	-0.0014746107344500178	-0.0014529350335166758	-0.0016097248075731374	-0.0015553789008898005	0.0018833502221613494	-0.0015535577929944775	0.002119938006060386	0.0017474328411404075	0.0009750799667548306
GM.5.0.Nuclear_receptor.0085	0.0016189972005760877	-0.001985419266541012	-0.0014821043365124966	0.0019892217738181842	-0.002387869234653591	-0.002952351846446167	0.0014634854874831498	0.0015539138639642785	0.0013847828410359793	0.0014750008719193921	0.0010037852849693243
GM.5.0.bHLH.0109	-0.0014106447750191617	0.001016849980908635	0.001516968073287683	-0.0011710438077269431	-0.0011422898401643841	0.0013691380345556498	-0.001670616590274667	0.001600917176484833	0.001693090291896903	0.0017170870594633613	-0.000923753795312531
GM.5.0.Homeodomain.0153	0.0014142697926097002	0.0005966949802177782	0.0013484622238133885	-0.0013708266243679693	0.002054370744121673	-0.0017871787132581831	0.001308020864179844	0.0014381028318266667	0.0015491885382653073	0.0012399300681635087	-0.001587380364195638
GM.5.0.Unknown.0103	0.0008654719612086005	0.0012023367359617276	0.0015430785384923495	0.0009648469824337931	0.0015316017591770544	0.001268192369292636	0.0011412777736434247	0.001438969089979846	0.0013832086620651218	0.001337982688769547	-0.002229939302346416
GM.5.0.Mixed.0006	-0.0012839409557649079	-0.0017841532754872868	-0.0014627899911618175	-0.0014523388904151564	-0.0016643222275957218	0.0014046689786137178	-0.002277150950430214	-0.0015447448545843595	0.0016505093461585448	0.0014182392063866712	0.0009959636585980933
GM.5.0.bHLH.0019	0.001291647557011044	0.0013717400377014951	0.0016024170223641197	-0.0007989582719567934	-0.0019174309011839247	-0.0008348299491084413	0.0019616765937124467	0.0015191776716233871	-0.0014854611364953324	-0.001402839511604234	-0.0017760818732920026
GM.5.0.Unknown.0054	0.001687659600269478	0.002116342910450732	0.0014676270019029335	-0.0014442636245527757	0.0013279091514466048	0.0019648788950834607	0.001750115806004031	-0.0013849910010849686	-0.001577530518539985	-0.0015092383218245889	0.00105065058649516
GM.5.0.Homeodomain.0125	-0.0016681286006440593	-0.0019004701709634088	0.0014802480247691763	0.0017812776853885436	-0.0016672593259139366	-0.0011112339738580611	0.0016084976354426134	0.0015454634441423932	-0.0017527330832341806	-0.0013159636606385214	-0.0010785874398842646
GM.5.0.bZIP.0086	-0.0016207461534670242	0.001842793968713545	0.0015129718599108581	0.0021449518573248994	-0.0013456588362725736	-0.0010886123196351305	-0.001512126766380178	-0.0016103278715637315	-0.0016292289398051386	0.0017929781405467448	0.0008796529152316626
GM.5.0.Nuclear_receptor.0039	0.0016795237930399415	-0.0013881639758358422	-0.001513490287112009	0.0014724772036811317	0.001618874602332473	0.0019222502240143376	0.0027290262098091157	-0.0016000666986764958	0.0017940624635867126	-0.0014767687674730576	0.0009878505855649012
GM.5.0.RFX.0007	-0.002079794630178029	0.0016050055057891133	0.001507437177802814	0.0016045743998884207	-0.0016543127731612596	0.0015410791519523178	0.0016974749684345555	-0.0014707693074875524	-0.0016978400231262311	-0.0018557265617012092	0.0010136723333816085
GM.5.0.Unknown.0206	-0.0017364087455773436	-0.002787213611110515	0.0015836734518814264	-0.0012734892050105054	-0.001908631485965789	0.0021125999092370703	-0.0016564922270302538	0.0016681192451531394	0.0014803829389110873	0.0019132311320742429	-0.0010421842437916024
GM.5.0.Unknown.0047	-0.001907206030212256	-0.002377790690656526	-0.0015634308285494935	-0.0014191783055814758	0.0020949296587515	-0.0012473694759522933	-0.0015601259026311808	-0.001590077530714355	-0.0016282919393789616	0.0014394089323483403	0.0009128033766826021
GM.5.0.C2H2_ZF.0098	0.001113795004144617	-0.0022615112411302502	0.001534039802712184	0.0016767277679567599	0.0015256769931596133	0.0018932848561219494	-0.0015479000436094976	0.0015196135641296579	-0.0017926257227163017	0.001495549250205243	-0.0011230116293041675
GM.5.0.Unknown.0044	0.0019830338394086866	0.0005237072887588986	-0.0015813332995242553	0.002012416730996076	0.003197299062882467	-0.0017732097925192661	-0.0012642151970079529	-0.001551404772532597	0.0016860188581363676	0.0014868802276663206	0.0009499893826693597
GM.5.0.C2H2_ZF.0169	-0.0018916342951807365	-0.0010259144180447474	-0.001402116941942955	0.001822196690993672	0.0019455111650155531	0.0016455699504552446	-0.0014385839577771226	0.0015196418048354437	0.0015549360427321022	0.0021885946425407796	-0.000977268007764612
GM.5.0.C2H2_ZF.0257	-0.0016904155177155198	-0.0015274140689101713	0.0015912316952800076	0.0014229685730650663	0.0021670921054647452	0.0010034997696264038	0.0016085312860424077	0.0016206010664014529	0.0013715134181912466	0.0019181121716836636	-0.0012793155635397835
GM.5.0.Unknown.0126	0.003202956745231859	-0.0006616120811550916	0.0015392468670764605	0.0018009802889125308	-0.001896004966532827	-0.00112126979331672	0.001576972651060311	0.0015137534391723845	-0.0013445785275846007	0.0011926406030826715	-0.0010586995771929568
GM.5.0.Nuclear_receptor.0038	-0.0014714822703957445	-0.0012291180234652646	-0.001473174498644369	-0.0015212137444293925	0.0017759373379632128	0.0016096872080947875	-0.0013581860322993597	-0.0015379546586778902	0.0014144256737617538	0.0017469668419703476	0.0010668070614172553
GM.5.0.C2H2_ZF.0232	0.001368846580097101	-0.0007738317546700435	-0.0017486093886551024	-0.0013904498675211094	-0.0019084064504934569	-0.001678619316561322	-0.0013053043020656398	-0.0015265966649620748	0.0016382244926407988	0.0016312410667087248	0.0012266629669140945
GM.5.0.C2H2_ZF.0236	-0.0006297942109617447	0.0018761868875948608	0.0013248187194754573	0.0014229467031426032	-0.0019204112855488408	-0.0022023837357907122	0.0015397521321608542	0.0014810092837545799	-0.0013552229460636282	0.0015498511856000677	-0.0009510804285841002
GM.5.0.Ndt80_PhoG.0001	0.0013241646086892495	-0.0011381547272740413	0.0012611095126807248	0.0019222307096216458	-0.0011652492360737946	-0.0008089522656942437	0.0012069690645640692	0.0010971186831110113	-0.0011531298297315945	-0.0011280544164489774	-0.0010128438925640728
GM.5.0.Ets.0029	0.0017440231983170914	0.0016376531880590843	-0.00154768261402606	0.0021004980974660397	-0.001186297221917781	0.0016078374500591386	0.0016175375009595074	-0.0016938059560002747	0.0012989517479009983	0.0017226174014284862	0.0011162396354094525
GM.5.0.Unknown.0065	0.0012538792535436271	-0.001490519817348881	-0.0021990623949297303	0.000820151890773918	-0.0013450947883735392	0.0012262377269538424	0.0008950368199017672	-0.0013815109821255897	0.0008382941696782828	-0.000991950477846168	0.003376512729781501
GM.5.0.Mixed.0065	0.001378425216329435	-0.0014095784577097745	-0.0015296386445603795	-0.0020997771156263346	-0.0013883664176232524	-0.0020778232227011695	0.002451255033365678	-0.001518502071616055	-0.0017321362179513577	0.0018788562082635938	0.0010244752315317312
GM.5.0.Homeodomain.0170	0.0013215015442023291	0.0021987744077296267	0.0013066807977139127	0.0017738141421690704	0.0017874747708461424	-0.0017090595222892648	-0.0013194566084106694	-0.00145218496446283	-0.0012505169871654103	-0.0016754460625695957	-0.0009016267489279788
GM.5.0.Mixed.0055	-0.0018986302363199696	-0.000945088006851864	-0.0015429191608744338	0.001817045241917855	-0.001504069864786727	-0.0017824825128141156	-0.0017752133967773689	0.001460025682061204	0.0017220409513288432	0.0014861694579449789	0.0009071301349183609
GM.5.0.C2H2_ZF.0230	0.001925016194725415	0.001845320578699663	0.0015588603568970887	0.0014320809526979369	-0.001362383304265247	-0.0010347419196720692	0.0014937552048887837	0.0015748432522411596	-0.001524548641698571	0.0015567641302288845	-0.001222787176811775
GM.5.0.C2H2_ZF.0197	0.0014301425243757038	-0.0008539706024976417	-0.0015435469159454682	-0.0012453963180550783	0.0023291621936335776	-0.0023522163749246957	0.0019840985515647337	-0.001488806583706965	0.0017569268868199365	0.0014510672009902762	0.0011074320269944377
GM.5.0.T-box.0010	0.001739665466247059	0.0013739532986014999	0.0014894557370963765	0.0017157479744631774	0.0016631747498906117	0.0007467394504577619	-0.0013830894964220208	0.001547916362086741	-0.0019175529145562986	0.0017589166905773077	-0.000998121832124198
GM.5.0.bHLH.0105	0.0014227685570299925	-0.0007854781905983327	-0.0014019722618417556	-0.0017866860546400735	0.0016875396499471897	-0.0014458101946729065	0.001621246009950083	-0.0013840359119671978	0.0015895397751623964	0.0016128042295496504	0.0009432995059110638
GM.5.0.Ets.0028	0.002101437471485123	-0.001994957136468516	0.0016535524243895888	0.0012275551436972218	0.0011925244828018195	0.0018965569598249229	0.0017345372354018588	0.0017090337923882392	0.001999471862656545	0.0011844731118396872	-0.0024195365966229094
GM.5.0.C2H2_ZF.0282	-0.0015262944821541641	-0.001526310002235447	0.001455536264588677	0.0012565246542154645	-0.0018026872133836227	-0.0014310770538195213	0.0018481263572479826	-0.001459141652852514	0.0015218524363549298	-0.0012131141019402346	0.0009959072937458838
GM.5.0.C2H2_ZF.0168	0.0013387744043235538	0.001447413963053239	-0.0014695810342092862	0.0017068109092520287	0.0010320867652146308	-0.0015311662912235152	0.0017890668795358775	0.001543831569227	-0.0015864893165667454	-0.0016888432245105805	0.0009439904912237505
GM.5.0.C2H2_ZF.0157	-0.001055122889971583	0.0010173108856262516	0.001496449315704039	-0.0015451351833623956	-0.001309995124349334	-0.0018087382541074667	-0.0015155692450735067	0.0015402587729014912	-0.0019939544922680224	0.0016487074044594296	-0.0009458566621161167
GM.5.0.C2H2_ZF.0080	0.0012446913230970272	0.0012052057741668354	0.0014914696740769189	-0.0015108916858693722	-0.002226333216246554	-0.0015982080229617974	0.0014787082128911572	-0.0015567477583322523	0.0014429715271533725	-0.0016481084481447428	-0.0010012825652544299
GM.5.0.Unknown.0077	-0.001073829173184339	0.0017603594259479988	0.001309727479939592	-0.0015499459930039528	0.0013271852594385718	0.003266139321886123	0.0011128676235224492	0.0014106335964470973	0.0014751120384816172	0.0014007300175799887	-0.0008361163125496558
GM.5.0.C2H2_ZF.0165	0.0012862465391853576	0.006743261259657599	-0.0015638706552820389	0.00212168137097211	0.0017703925919978572	-0.001967386365608526	0.001850017497101639	0.0015800326265033942	0.0019449439579231626	-0.0013760111166131262	-0.0009966148542200385
GM.5.0.Mixed.0031	0.002175700075990912	0.0030946023556079126	-0.0015331731368640061	-0.0015340408197256044	-0.0013453552418056277	-0.0018215965328427204	-0.0016678622605699365	-0.0015743864981897892	0.0020257983761638914	0.001340413085506503	0.0011572053656154196
GM.5.0.SAND.0006	0.001972997339342194	-0.0011907849779454445	-0.0015488755780961585	0.0015468502760185377	0.0008320469494243848	0.0017125188390414072	-0.0015952082246385032	-0.0015521305759678904	0.0019135600540235872	0.001992591953536395	0.0010980282699901158
GM.5.0.GTF2I-like.0001	-0.0017490246688515393	0.0021239006987222786	-0.0015101688717990343	0.0016052221166315262	-0.001261793938108977	-0.0017562624610946978	-0.0018900893506692323	-0.0014857861433167892	0.0014159979467994706	0.001497697729073985	0.001065640008357605
