	z-score cluster_1	z-score cluster_2	z-score cluster_3	cluster_1 % with motif	cluster_2 % with motif	cluster_3 % with motif
GM.5.0.Myb_SANT.0012	1.3365512629421734	0.28003686535309014	-0.6924400685795363	1.1748445058742225	0.3115264797507788	0.703125
GM.5.0.C2H2_ZF.0152	-0.766558831424841	1.9312905163735357	0.9414372939620779	0.48375950241879756	2.4922118380062304	0.6640625
GM.5.0.C2H2_ZF.0095	-1.2821661165827363	1.864154485145976	1.1579989798810193	0.414651002073255	1.2461059190031152	0.5859375
GM.5.0.Nuclear_receptor.0042	-1.6705789911750095	3.4402389493920396	-1.4483425789975242	0.8984105044920525	4.049844236760125	0.9375
GM.5.0.Nuclear_receptor.0061	-0.07840926051031376	-0.06802417379782578	1.994402342406799	1.38217000691085	0.0	0.703125
GM.5.0.Mixed.0007	-1.0639559665271623	1.3034163825110423	-0.4044844562558459	0.0	0.0	0.0
GM.5.0.bHLH.0083	-0.2889892180589789	1.0046719290903259	-0.283532855735822	0.7601935038009675	2.4922118380062304	1.2109375
GM.5.0.Ets.0044	0.02944349965869014	-1.960584792795681	-0.658770726801948	1.0366275051831375	1.2461059190031152	1.5625
GM.5.0.Nuclear_receptor.0103	2.1297349612550716	-1.3000543463370828	-1.555804108048534	0.8984105044920525	0.3115264797507788	0.3125
GM.5.0.bZIP.0075	0.988684900508588	-0.8929502270390601	2.685432895640377	1.3130615065653075	0.9345794392523363	1.875
GM.5.0.Nuclear_receptor.0017	-1.083899503962767	0.19040770987066083	2.4625225726564484	0.6219765031098825	1.2461059190031152	0.5078125
GM.5.0.CSD.0001	0.30109447008836293	2.599022281219189	0.10451422816286833	0.6219765031098825	1.557632398753894	0.9375
GM.5.0.C2H2_ZF.0243	0.09570772545435359	-1.206147281748871	-0.985020590916095	0.8984105044920525	0.3115264797507788	0.78125
GM.5.0.Mixed.0100	-1.4961907312587586	-0.19842915485695686	-2.2139463770844086	0.7601935038009675	0.9345794392523363	0.546875
GM.5.0.Unknown.0206	0.7688522804880755	-1.3614037143418134	-0.13258603879583822	0.55286800276434	0.0	0.8984374999999999
GM.5.0.Mixed.0091	-0.8043886662919232	-2.077841397518734	-1.2730954724514008	0.0	0.0	0.0
GM.5.0.Rel.0008	0.291474748586505	0.07245341318609297	-0.14287222835258118	0.0	0.0	0.0
GM.5.0.bZIP.0080	2.2085878004945885	-1.0976756161183312	-1.592007613979449	1.10573600552868	0.6230529595015576	0.46875
GM.5.0.C2H2_ZF.0161	-0.8750627893263597	0.28996216397458896	2.020170994213069	0.7601935038009675	0.6230529595015576	0.9765625
GM.5.0.C2H2_ZF.0101	0.20198606635262148	0.3131916326780076	1.0202820239529453	0.0	0.0	0.0
GM.5.0.Unknown.0072	-0.04359354841896394	-1.574988033307767	-1.6597248777064033	0.0	0.0	0.0
GM.5.0.Unknown.0158	-0.16622057038824004	-0.6692201998330519	1.4517136224462952	1.5894955079474777	2.4922118380062304	2.34375
GM.5.0.Mixed.0052	-1.529920242448029	-0.3025570307536972	0.05810780517391939	1.0366275051831375	2.4922118380062304	1.25
GM.5.0.Unknown.0066	0.8243918164640603	-0.41036066929098197	1.2041976163479748	0.691085003455425	0.6230529595015576	0.6640625
GM.5.0.Grainyhead.0006	-0.7158490612688261	0.6071261785329625	-0.12414070576550311	0.8984105044920525	0.9345794392523363	0.8984374999999999
GM.5.0.Unknown.0141	-0.6572554372408884	-0.3540333342761989	1.017883810494498	0.0	0.0	0.0
GM.5.0.DM.0004	0.10873604699741643	-1.8601481571422875	-1.9017027079895883	0.7601935038009675	0.0	0.8984374999999999
GM.5.0.Nuclear_receptor.0021	-2.7969416182011697	-1.3671862721433061	1.8288380114419582	0.3455425017277125	1.2461059190031152	0.703125
GM.5.0.Nuclear_receptor.0101	-0.14850036058841368	1.8715341417554194	2.2743374272878505	0.3455425017277125	1.557632398753894	0.9375
GM.5.0.T-box.0012	-1.6785651460350017	-1.2138506434480267	-0.5761029206223436	0.6219765031098825	0.3115264797507788	0.8593750000000001
GM.5.0.C2H2_ZF.0276	0.72320487571492	3.1306050017286142	0.0981773802886151	0.82930200414651	2.1806853582554515	0.8203125
GM.5.0.Mixed.0043	-1.1367524567953546	0.47604341442317716	0.06214498556059139	0.27643400138217	3.115264797507788	0.7421875
GM.5.0.Unknown.0061	0.08319133488121225	0.7879972216039883	0.6491354004059859	0.9675190048375951	3.115264797507788	1.5625
GM.5.0.bHLH.0120	0.04326308215648961	-0.41781163928062554	1.577842005876015	1.7277125086385625	3.7383177570093453	3.4765625
GM.5.0.Nuclear_receptor.0137	-0.7489649761724259	-0.7787809366504282	1.2085038260281815	0.82930200414651	0.9345794392523363	0.9375
GM.5.0.Paired_box.0015	0.38113931415922514	0.5353153290893449	-1.538025567098803	0.7601935038009675	1.2461059190031152	0.703125
GM.5.0.Unknown.0155	-1.5386914822003046	-2.011881181936056	0.6059713517037927	0.7601935038009675	0.9345794392523363	0.7421875
GM.5.0.Unknown.0107	1.057019155973944	-0.27116760354597047	-0.0036630785098180924	0.82930200414651	1.557632398753894	1.2109375
GM.5.0.STAT.0016	-0.6328605322934646	-1.131193647370369	-0.08131549187847796	0.691085003455425	0.0	0.6640625
GM.5.0.bZIP.0031	-0.2298794112703632	0.2662712654135553	1.457687483012488	0.27643400138217	0.3115264797507788	0.625
GM.5.0.C2H2_ZF.0277	1.0997541565499396	0.33775434560577816	1.5706093970274138	0.55286800276434	0.3115264797507788	0.9765625
GM.5.0.Nuclear_receptor.0148	-1.5249314147872395	1.8443501709734709	1.3513585235676686	0.0	0.0	0.0
GM.5.0.Homeodomain.0172	0.2890915637921485	-2.0834055589796083	1.7059907313884861	0.6219765031098825	0.9345794392523363	1.0546875
GM.5.0.Forkhead.0040	-0.5111783501488477	0.6764710976530042	0.38559692434862536	0.0	0.0	0.0
GM.5.0.HSF.0006	0.08215688892518748	0.809404551902496	-1.2829793588082339	0.691085003455425	1.557632398753894	0.78125
GM.5.0.C2H2_ZF.0107	-0.06963637899887987	-0.2636829757894713	2.464559094561382	0.138217000691085	0.6230529595015576	0.7421875
GM.5.0.C2H2_ZF.0254	-3.0393029240316145	-0.8403996589295527	0.7657748180147175	1.243953006219765	0.9345794392523363	0.8984374999999999
GM.5.0.Homeodomain.0196	0.3878899779420161	-1.084130690151647	-0.8433012109399924	0.0	0.0	0.0
GM.5.0.Nuclear_receptor.0041	-1.0053468448112997	0.20606384000805822	1.816624891351442	0.3455425017277125	1.557632398753894	0.78125
GM.5.0.Nuclear_receptor.0125	-0.5728633406130305	1.685855626924618	0.18521981192494036	0.414651002073255	0.3115264797507788	0.546875
GM.5.0.Homeodomain_POU.0011	-0.9407016063329722	-0.13318388818446233	-0.11036520060089196	1.5894955079474777	0.9345794392523363	1.09375
GM.5.0.Mixed.0015	-0.11914928879189662	-1.75376057727494	-1.927707987508121	1.0366275051831375	1.2461059190031152	0.7421875
GM.5.0.Nuclear_receptor.0088	-1.8627918305338473	-1.1529595935964048	2.4154473912770076	0.2073255010366275	0.3115264797507788	0.5859375
GM.5.0.bHLH.0084	0.4663806261201782	0.10937964864108332	-0.2302681667024545	0.7601935038009675	1.8691588785046727	0.7421875
GM.5.0.bHLH.0075	-0.046011995389624284	1.4263117460461867	-1.6112077302131638	1.5894955079474777	3.7383177570093453	1.6796875
GM.5.0.Mixed.0032	-0.5490343414251981	1.116840378385801	1.4984588127944696	0.48375950241879756	0.6230529595015576	0.8593750000000001
GM.5.0.C2H2_ZF.0012	1.2322051416549806	0.30849586716112215	-1.1427605975699504	2.1423635107118177	2.4922118380062304	1.9140625000000002
GM.5.0.SMAD.0018	1.626092669429013	-0.33859666580200887	-2.6374943775754356	1.65860400829302	1.557632398753894	1.2890625
GM.5.0.C2H2_ZF.0233	-0.4605593388000335	-0.20769303489625976	1.30150910585702	0.6219765031098825	1.2461059190031152	0.5078125
GM.5.0.C2H2_ZF.0281	-0.5926566328182291	0.16170105749065214	2.853458292085451	0.82930200414651	0.0	0.6640625
GM.5.0.Mixed.0065	0.6557845975530883	0.23041086485393628	0.8857077587371717	0.27643400138217	0.3115264797507788	0.6640625
GM.5.0.C2H2_ZF.0293	-0.841394966448859	0.4113861032851652	1.2537502050933835	0.48375950241879756	0.3115264797507788	0.8203125
GM.5.0.Unknown.0157	-0.7755542832846342	2.3702342242376546	0.3085212705259384	0.414651002073255	2.1806853582554515	0.78125
GM.5.0.C2H2_ZF.0114	-2.960581475038547	2.8578517690088576	-0.7241582108858237	0.6219765031098825	2.1806853582554515	0.6640625
GM.5.0.TEA.0002	0.4697901112202016	-0.18808070395546037	-0.4323129730082	1.4512785072563925	1.2461059190031152	1.2109375
GM.5.0.Unknown.0086	-1.27298846281574	-1.1644997796050383	0.5138578705842811	1.0366275051831375	1.557632398753894	1.2109375
GM.5.0.C2H2_ZF.0158	-0.41593613929996665	0.8389929950191464	0.007444712526593045	0.414651002073255	1.2461059190031152	0.9765625
GM.5.0.Homeodomain.0149	-1.2371204008331518	3.1301174919752044	-0.8257559105546729	0.8984105044920525	3.4267912772585665	1.0546875
GM.5.0.Unknown.0047	-0.3234556776031928	0.2885928370027342	1.779118002751109	0.6219765031098825	0.0	0.9765625
GM.5.0.C2H2_ZF.0132	1.1055156487009368	1.1231795480915456	-0.5717643939096158	1.243953006219765	1.2461059190031152	0.6640625
GM.5.0.STAT.0025	1.8332453592875022	-0.018177768012224694	0.5614654265635619	1.3130615065653075	0.3115264797507788	0.703125
GM.5.0.C2H2_ZF.0246	0.7366555973643104	-0.14104203665812626	1.0362652182356598	1.10573600552868	2.4922118380062304	1.3671875
GM.5.0.Mixed.0022	1.0578600831069327	0.9950106324070608	-1.6347069697580712	0.691085003455425	2.4922118380062304	1.7968749999999998
GM.5.0.Unknown.0054	-0.48835161948942907	0.6017125150716887	-0.09935507583313137	0.0	0.0	0.0
GM.5.0.T-box.0020	-1.0273202578595642	-1.340102374442099	0.03391454314525082	0.55286800276434	0.6230529595015576	0.46875
GM.5.0.Mixed.0060	-1.4456723040460506	0.30277964161559245	2.069022267651307	0.0	0.0	0.0
GM.5.0.Forkhead.0055	3.2838750560759093	-1.086206401810035	-0.3566361413518562	1.65860400829302	0.3115264797507788	0.8203125
GM.5.0.T-box.0022	-0.920571984211999	-1.4805455108006786	0.19313924443496674	0.691085003455425	0.6230529595015576	0.46875
GM.5.0.Unknown.0005	0.32974544098835534	1.4529872547406248	1.2511723071314012	0.414651002073255	0.6230529595015576	0.5859375
GM.5.0.C2H2_ZF.0226	2.278250024040664	-1.655561223292634	-1.8263440905820145	1.9350380096751902	0.9345794392523363	0.78125
GM.5.0.Runt.0006	1.0023132799058263	0.36272156277281853	-0.2943870432753726	1.10573600552868	0.6230529595015576	0.78125
GM.5.0.Nuclear_receptor.0120	-0.6060541729100102	0.18966903818261396	2.1150948428554193	0.691085003455425	0.6230529595015576	0.703125
GM.5.0.Unknown.0092	-0.72811149978856	-0.6712398532821199	1.00801853504655	0.55286800276434	0.3115264797507788	0.8203125
GM.5.0.Forkhead.0058	0.1308116638645442	1.1297105260112221	0.14032042804553319	0.691085003455425	0.9345794392523363	0.7421875
GM.5.0.C2H2_ZF.0171	-0.278356286994576	0.14444727110228145	0.43257770192403683	0.0	0.0	0.0
GM.5.0.C2H2_ZF.0159	2.1140272714538515	0.35581627509057506	-0.4601146954921595	0.0	0.0	0.0
GM.5.0.Unknown.0165	-0.7335745098163047	-2.0077681480012894	2.5409710885777077	2.1423635107118177	1.557632398753894	2.96875
GM.5.0.Unknown.0120	-0.5834623667727115	-1.005379912723373	0.6387146515588711	1.1748445058742225	0.6230529595015576	1.2890625
GM.5.0.C2H2_ZF.0235	-0.3819479358651778	1.5925822523595088	-0.7617425634865075	0.414651002073255	2.4922118380062304	1.1328125
GM.5.0.Unknown.0121	3.218019104819494	-1.3581952432561295	-0.18387885089806996	12.992398064961991	11.838006230529595	11.796875
GM.5.0.Unknown.0126	0.08502614737519983	-1.3608132346621646	-1.1552143613212702	1.3130615065653075	1.8691588785046727	1.484375
GM.5.0.Homeodomain_Paired_box.0004	-1.5214798400239828	-1.2669335913219768	-0.29141272649504985	0.0	0.0	0.0
GM.5.0.C2H2_ZF.0081	-0.568108815042852	0.1341372358734085	-1.1404549147133014	0.0	0.0	0.0
GM.5.0.Nuclear_receptor.0114	-2.0173955656130595	-1.0974217088316502	1.8187640851817388	0.691085003455425	0.9345794392523363	0.7421875
GM.5.0.Ets.0032	-2.006347741915819	-1.771213641094576	0.41572964928687517	1.243953006219765	0.6230529595015576	1.0546875
GM.5.0.TEA.0006	0.6007072371965435	0.951029389293304	0.3075743434970712	1.0366275051831375	0.3115264797507788	0.9375
GM.5.0.Homeodomain.0161	-1.1196705735941541	-1.053453171588416	-1.2439106139094296	1.3130615065653075	0.6230529595015576	1.328125
GM.5.0.bHLH.0093	1.1920449472276597	-1.098907530483073	1.4243389847041206	1.0366275051831375	0.9345794392523363	0.390625
GM.5.0.Unknown.0115	-1.6963919717748521	1.2364038410353402	1.8828176623823463	0.0	0.0	0.0
GM.5.0.p53.0002	-0.1554306025502254	0.8423257152554149	-1.1613060573757867	1.10573600552868	0.9345794392523363	0.78125
GM.5.0.RFX.0012	1.216249667164841	-0.5503751613634944	0.565643251293652	1.3130615065653075	0.3115264797507788	0.8203125
GM.5.0.Homeodomain_POU.0015	-0.5357426260402616	0.3448655332711888	1.1160356931702309	1.1748445058742225	0.3115264797507788	1.015625
GM.5.0.SMAD.0010	-0.6728734454166714	2.204975925029544	0.10030821282878827	0.9675190048375951	2.1806853582554515	1.4453125
GM.5.0.Nuclear_receptor.0100	-0.8092745628064684	-0.5508073530446345	-0.2383078614973473	0.55286800276434	2.1806853582554515	1.2109375
GM.5.0.Myb_SANT.0002	2.3357256059928186	-1.624273585840978	-2.7254332360208715	1.65860400829302	1.557632398753894	1.1328125
GM.5.0.Prospero.0001	-0.08699173499545242	-0.4471811419782529	1.687561002152441	1.10573600552868	0.0	0.9765625
GM.5.0.GATA.0025	-0.43939536702553744	-1.5301976507452997	-1.3186895538649306	0.0	0.0	0.0
GM.5.0.Ets.0037	0.9189368653624422	0.10185798001581259	1.1182830689504182	1.5894955079474777	0.9345794392523363	1.09375
GM.5.0.C2H2_ZF.0216	-0.6702643690590494	0.6654661579553772	1.1212853689411644	0.691085003455425	1.2461059190031152	0.8984374999999999
GM.5.0.GATA.0021	0.6093685272548485	0.05156517125808844	-0.0629462194615009	0.55286800276434	0.6230529595015576	0.8593750000000001
GM.5.0.C2H2_ZF.0047	-1.6463936179796526	4.171887795883134	-2.7652881698938896	0.9675190048375951	3.4267912772585665	0.8203125
GM.5.0.Homeodomain_POU.0014	1.1565324341917491	1.332213300834952	-0.25755956623533527	1.0366275051831375	0.0	0.9375
GM.5.0.Nuclear_receptor.0116	-0.9714517417534219	1.5451052591686436	0.24896622690069198	0.8984105044920525	1.557632398753894	0.9765625
GM.5.0.Homeodomain.0112	0.12086785662127056	0.05536576734897368	0.7541239571041082	0.7601935038009675	0.0	0.9375
GM.5.0.C2H2_ZF.0213	0.23470409348698063	0.08150120843309978	-0.7881859946061663	0.691085003455425	1.8691588785046727	1.015625
GM.5.0.Sox.0023	1.1558597844927416	-0.08675751783295282	-0.20344201919483187	0.6219765031098825	0.6230529595015576	0.703125
GM.5.0.C2H2_ZF.0240	1.740693363995823	0.4999041044763146	-0.7103522337498479	1.5894955079474777	0.3115264797507788	0.703125
GM.5.0.p53.0010	-1.1474409718185044	-0.30071721265520257	-0.7658746909559038	1.1748445058742225	0.9345794392523363	1.328125
GM.5.0.Unknown.0142	0.5700948448420233	2.063347195273056	-0.5533039212506399	2.8334485141672427	3.115264797507788	1.5625
GM.5.0.Grainyhead.0007	-1.390318323673228	3.6029620316737736	-0.1486224246398154	0.6219765031098825	3.4267912772585665	1.171875
GM.5.0.Nuclear_receptor.0087	-0.8973539119268732	-0.2183801052320271	0.9332750595787217	0.691085003455425	0.9345794392523363	1.328125
GM.5.0.STAT.0013	0.5405211680991922	0.7611922166394106	-0.5015789987142195	0.8984105044920525	1.557632398753894	0.546875
GM.5.0.STAT.0015	0.7066353695199614	-0.6993091645069727	-2.6597535334476166	1.65860400829302	0.9345794392523363	1.328125
GM.5.0.SAND.0006	-1.4923349238695152	-1.11706802375822	-3.5437126494698217	0.7601935038009675	0.3115264797507788	0.6640625
GM.5.0.C2H2_ZF.0196	-1.267917583195095	3.3980943674338513	-0.6110051580827868	0.82930200414651	3.115264797507788	1.0546875
GM.5.0.C2H2_ZF.0123	0.2678853306403545	3.00582847715746	-1.257348460089266	0.8984105044920525	3.7383177570093453	1.09375
GM.5.0.C2H2_ZF.0038	-0.886936966943641	0.43127868924538926	2.7318222862135615	0.3455425017277125	0.3115264797507788	0.8203125
GM.5.0.Unknown.0022	-1.2672001556376942	-0.6900650829551874	1.4075676648100954	0.55286800276434	0.6230529595015576	0.8984374999999999
GM.5.0.SMAD.0009	-2.1807313283585597	-0.19580724444661868	-0.13671325591258246	1.1748445058742225	1.8691588785046727	2.0703125
GM.5.0.Sox.0020	1.1499423898244086	0.8108576263712284	-1.4286776697962886	0.6219765031098825	0.6230529595015576	0.546875
GM.5.0.C2H2_ZF.0125	0.18463268345655703	1.3085148220664524	2.6269128506124164	1.520387007601935	1.8691588785046727	2.890625
GM.5.0.GATA.0028	-1.9792014604897594	-1.938599218880069	1.9179902430101645	0.9675190048375951	1.557632398753894	0.8984374999999999
GM.5.0.Unknown.0059	0.42641596622159533	-0.06967292650278126	0.25611592740066813	0.9675190048375951	0.9345794392523363	1.484375
GM.5.0.SAND.0002	1.6738874824254575	-0.6668996786118937	-2.5509358832809808	1.7277125086385625	0.6230529595015576	1.171875
GM.5.0.Unknown.0023	0.05646026642143967	-1.5995511115285186	-1.7365125667920611	0.8984105044920525	0.6230529595015576	1.2109375
GM.5.0.bZIP.0021	0.17937395192860112	-0.19234694305006764	0.8724172230437229	0.9675190048375951	0.3115264797507788	0.9765625
GM.5.0.C2H2_ZF.0310	-2.507592637813987	-0.2417108119056731	1.3407120711666174	0.55286800276434	0.3115264797507788	0.8984374999999999
GM.5.0.CxxC.0001	2.337627342004755	1.6116377195772758	-1.5933719134843862	1.520387007601935	2.4922118380062304	1.4453125
GM.5.0.bHLH.0096	-0.1921805216318573	-0.1629170609205661	-1.774739547988104	0.82930200414651	1.2461059190031152	1.25
GM.5.0.C2H2_ZF.0034	-0.5476985291631017	-1.442672233798494	-3.2684337727701385	0.7601935038009675	2.1806853582554515	0.9765625
GM.5.0.C2H2_ZF.0150	0.5583122197385414	-0.653113617204807	-0.18776030722443618	1.3130615065653075	0.9345794392523363	1.015625
GM.5.0.Zinc_cluster.0001	0.22090751519880622	-2.5663594787109036	-2.5530992255678484	1.10573600552868	0.9345794392523363	0.78125
GM.5.0.Mixed.0078	-1.9172598951129642	-0.9744327724475307	2.5959502598259974	1.243953006219765	0.3115264797507788	1.6015624999999998
GM.5.0.Unknown.0173	2.304042639420172	-2.2431842103369664	-2.186889784002965	1.0366275051831375	0.9345794392523363	0.625
GM.5.0.Mixed.0056	0.24415335233251323	-1.4763965099972653	-0.6301631319425781	0.8984105044920525	1.2461059190031152	0.8593750000000001
GM.5.0.bHLH.0088	1.0171778498204216	1.1410076032033056	-0.4565772337397428	0.7601935038009675	1.8691588785046727	1.171875
GM.5.0.Nuclear_receptor.0083	-1.779399841899436	0.4495919305349776	0.41726801565709454	0.3455425017277125	0.6230529595015576	0.7421875
GM.5.0.Nuclear_receptor.0090	0.17546105253528246	-0.7839037514846023	-0.022955262635506107	0.0	0.0	0.0
GM.5.0.MADS_box.0016	0.29997104094401567	2.4223824928153226	0.014317177346215992	0.8984105044920525	0.3115264797507788	0.78125
GM.5.0.C2H2_ZF.0160	0.41714863335439234	-1.2164079856968548	-1.669764979239945	0.8984105044920525	0.9345794392523363	0.8593750000000001
GM.5.0.Ets.0029	-2.875909550664277	-1.7912353171557989	0.6437786482306194	1.38217000691085	2.1806853582554515	1.7187500000000002
GM.5.0.Forkhead.0031	-0.40241171773709866	-0.9088821168156145	-0.234467062363561	0.6219765031098825	0.9345794392523363	0.5859375
GM.5.0.Unknown.0138	-0.42084351081503896	1.2892055176150665	1.171441525762153	0.9675190048375951	1.2461059190031152	0.8203125
GM.5.0.C2H2_ZF.0197	1.7840188215788924	0.20867989448021992	-1.6657484313918667	1.4512785072563925	1.557632398753894	0.703125
GM.5.0.Unknown.0162	1.8323644089801336	-1.8618939680344102	-3.1252361305349403	0.0	0.0	0.0
GM.5.0.Mixed.0035	-1.087984500235253	-1.293381262669952	-1.657732620633797	0.0	0.0	0.0
GM.5.0.STAT.0018	-1.1410018297870828	-1.8304224891136414	1.9682586196192546	0.55286800276434	1.2461059190031152	1.015625
GM.5.0.Forkhead.0057	-2.182320427363737	-0.8777486346056862	0.22467193862325946	0.7601935038009675	0.0	0.9375
GM.5.0.bHLH.0105	0.6576610446933551	0.5902949121134338	0.9664276024495504	0.82930200414651	0.9345794392523363	1.3671875
GM.5.0.Nuclear_receptor.0115	0.45657561708796984	-1.0326396774815603	0.6916036218718419	0.7601935038009675	0.3115264797507788	0.703125
GM.5.0.C2H2_ZF.0147	-2.236925400521651	-3.56351893247894	-1.3526100060158224	0.691085003455425	0.6230529595015576	0.6640625
GM.5.0.IRF.0003	0.23398856061531767	-0.15486229550994135	-0.37608364026554575	0.0	0.0	0.0
GM.5.0.Paired_box.0020	0.2217550332894142	1.4087967035909303	-1.115742933830268	2.4187975120939877	4.672897196261682	1.9921874999999998
GM.5.0.CUT_Homeodomain.0006	0.9214043430541159	0.7473932804053188	-1.1740568836422962	1.0366275051831375	0.6230529595015576	0.9375
GM.5.0.RFX.0014	-1.1855279232747513	-0.2487189395412627	1.311027072829505	1.5894955079474777	0.9345794392523363	2.1484375
GM.5.0.Unknown.0082	1.081815910056758	-0.055611055090374145	0.4839854484849108	0.8984105044920525	1.557632398753894	1.7187500000000002
GM.5.0.Unknown.0127	2.6911078617685997	-0.9366655309632826	0.0356504882954064	1.796821008984105	0.3115264797507788	0.8203125
GM.5.0.C2H2_ZF.0282	-2.6774394176797425	-0.09972992321809224	0.2378275838925135	0.6219765031098825	1.2461059190031152	0.8203125
GM.5.0.bHLH.0079	0.5935283318822447	-0.8690733251264755	-0.31488874751803103	0.8984105044920525	0.9345794392523363	1.5234375
GM.5.0.bHLH.0111	0.8476457748107105	1.1136394207112157	-0.36015827613146983	1.243953006219765	0.9345794392523363	1.5234375
GM.5.0.Unknown.0077	0.8435578507334233	2.2960153052076597	0.0575102855847251	0.0	0.0	0.0
GM.5.0.C2H2_ZF.0219	0.7177814391788184	0.9200377065897849	-1.0242923951634426	0.9675190048375951	1.2461059190031152	0.8593750000000001
GM.5.0.C2H2_ZF.0203	-1.1551443630072145	-1.434635452829095	0.055236488768856125	0.0	0.0	0.0
GM.5.0.bZIP.0077	-0.23803856269723822	-0.918253211199572	1.3541467213217955	1.10573600552868	0.3115264797507788	0.7421875
GM.5.0.Unknown.0105	-1.7548165425481232	-0.8058258673888206	0.02836178194455054	0.7601935038009675	1.2461059190031152	0.8593750000000001
GM.5.0.C2H2_ZF.0238	1.447042982269831	-1.0542290896058801	-1.937411172442684	1.4512785072563925	1.2461059190031152	0.8203125
GM.5.0.Unknown.0183	-1.167822155808692	0.47984862236285847	0.9806064977330465	0.55286800276434	0.6230529595015576	0.703125
GM.5.0.C2H2_ZF.0192	0.17488995514632352	-1.2785198506106394	-0.5805927035908374	0.27643400138217	0.3115264797507788	0.5078125
GM.5.0.Pipsqueak.0001	0.7439868459742586	0.09216118440620509	0.03393895136862516	0.0	0.0	0.0
GM.5.0.Unknown.0193	-0.735246724323686	1.809254665254943	0.21795944668320968	0.82930200414651	1.557632398753894	0.7421875
GM.5.0.C2H2_ZF.0274	0.5590056826749569	2.326961042945653	-0.06900456433553005	1.243953006219765	3.115264797507788	1.6796875
GM.5.0.Nuclear_receptor.0085	-1.2315994510035013	-3.5705903861735577	0.12839082444029035	1.4512785072563925	1.2461059190031152	0.8593750000000001
