SYMBOL	Unique on data 13	Unique on data 16	Unique on data 17	Unique on data 14	Unique on data 15	Unique on data 18
Glipr2	375.00860115961	248.165918381339	263.606900274687	420.170197907251	531.296844652233	647.606322049739
Ntng1	290.694586804933	136.491255109736	188.290643053348	66.3426628274607	83.4497661757434	114.873026173109
Plekha7	201.346899951469	134.423205789892	115.066504088157	237.225279201223	294.855840487627	308.383962880828
Ccl17	3.77525437409004	9.30622193930022	5.23029564037077	10.0519186102213	39.8704438395219	138.772783296373
Fgf11	975.274046639926	1165.34579173237	1066.98031063564	830.288477204281	726.940185353143	761.708388315646
Frk	10.0673449975734	3.10207397976674	5.23029564037077	20.1038372204426	23.1804906043732	37.7770354529015
Glmp	1164.03676534443	1107.44041077673	1229.11947548713	1467.58011709231	1535.47569763368	1713.072913803
Pdgfrb	211.414244949042	66.1775782350238	85.7768485020805	286.479680391307	302.273597481026	388.563793229844
Ccdc102a	26.4267806186303	25.8506164980562	19.8751234334089	51.2647849121287	54.7059578263207	52.4252736897408
Scai	3791.61380971109	4048.20654359559	4058.70941692771	3020.6015423715	3014.39099819269	2349.88579715191
Ghr	106.965540599218	90.9941700731577	96.2374397828221	146.758011709231	198.424999573434	155.733901254818
Itpripl2	117.032885596791	58.939405615568	92.0532032705255	160.830697763541	224.387149050332	167.298299862849
Lacc1	93.1229412275542	80.6539234739352	80.5465528617098	132.685325654921	150.209579116338	134.917983760362
Bdkrb2	30.2020349927203	13.4423205789892	30.3357147141504	55.2855523562172	57.4876166988455	89.4313492354402
NA	46.5614706137771	79.619898814013	76.3623163494132	25.1297965255533	34.3071260944723	28.5255165664766
Ptprc	41.5277981149904	27.9186658179006	25.1054190737797	76.394581437682	93.6491820416676	54.738153411347
Bmp4	11.3257631222701	17.5784192186782	10.4605912807415	16.0830697763541	73.2503503098192	126.43742478114
Stxbp6	999.183991009163	834.457900557253	928.900505729848	2023.45121623755	2128.89625710563	1080.1148299901
Caskin2	78.0219237311941	82.7219727937797	89.9610850143772	153.794354736386	165.045093103137	119.498785616321
Msx1	173.661701208142	149.933575688726	195.613056949867	210.085098953625	420.030489751242	539.671935041449
Smad6	8.80892687287675	9.30622193930022	8.36847302459322	17.0882616373762	34.3071260944723	60.9058326689636
Dmrta2	190.021136829198	227.485425182894	193.520938693718	260.344692004732	385.72336365677	442.530986733989
Prkcd	145.976502464815	105.470515312069	128.665272753121	197.017604760338	243.858761158006	194.281896614922
Tpbg	303.2787680519	200.600784024916	167.369460491864	545.819180535017	628.6549051906	303.758203437616
Col1a2	1389.29360966513	317.44557059613	444.575129431515	1577.14602994372	2330.10291555159	3066.87851084984
Gypc	21.3931081198435	19.6464685385227	29.2896555860763	55.2855523562172	84.3769857999183	43.944714710518
Tep1	27.6851987433269	16.5443945587559	20.9211825614831	38.197290718841	61.1964951955452	67.8444718337822
Cdkn1a	2742.09309371406	1433.15817865223	1666.37219102213	2569.27039677257	4458.07195303305	9159.7746574678
Ednra	163.594356210568	109.606613951758	112.974385832009	275.422569920064	247.567639654705	186.572297542901
Pdgfrl	25.1683624939336	8.27219727937797	10.4605912807415	53.275168634173	57.4876166988455	34.6931958240932
Abhd4	1322.59744905621	1274.95240568413	1568.04263298316	2249.61938496753	2387.59053225044	1723.86635250383
Ecm1	300.761931802506	152.00162500857	189.336702181422	325.682162971171	500.69859705446	481.078982094092
Nid2	456.805779264894	201.634808684838	319.048034062617	561.902250311371	667.598129405947	741.663430728392
Crip1	36.4941256162037	25.8506164980562	26.1514782018538	81.4205407427926	95.5036212900175	46.2575944321242
Glipr1	12.5841812469668	20.6804931984449	16.7369460491864	51.2647849121287	52.8515185779708	32.380316102487
H2-T23	16.3594356210568	15.5103698988337	17.7830051772606	52.2699767731508	46.3609812087463	31.6093561952849
Fhad1	51.5951431125638	32.0547644575896	56.4871929160043	78.4049651597262	101.066939035067	124.124545059533
Cox6b2	173.661701208142	147.865526368881	180.968229156828	319.651011805038	345.852919817248	216.639733923782
Meis2	3600.3342547572	3094.83580714728	3184.20398585772	4550.50355484719	4633.31646200211	4059.1039114189
NA	234.065771193582	318.479595256052	319.048034062617	172.893000095807	200.279438821784	139.543743203575
Alox5	37.7525437409004	23.7825671782117	18.8290643053348	49.2544011900844	84.3769857999183	67.8444718337822
Kank1	205.122154325559	112.708687931525	161.09310572342	249.287581533489	293.928620863452	380.083234250621
Bhlhe40	393.88487303006	299.867151377451	375.535226978621	475.455750263468	606.401634210402	555.862093092693
Kif1c	1170.32885596791	1232.55739462732	1354.64657085603	1784.21555331428	1955.50618738492	1547.31653375456
Pnp	89.3476868534642	82.7219727937797	85.7768485020805	126.654174488789	165.972312727312	138.001823389171
Car8	84.3140143546775	132.355156470048	124.481036240824	56.2907442172394	52.8515185779708	67.8444718337822
Nes	1125.02580347883	632.823091872415	855.676366764657	1534.92797178079	2026.90209844639	1281.33536576984
Slc4a7	2218.59115384024	1961.5447798725	2277.27072181743	1545.98508225204	1679.19473938079	1661.41860002046
Tmem196	260.492551812213	327.785817195352	362.982517441731	630.255296860876	698.19637700372	402.441071559481
C5ar1	5.03367249878672	10.3402465992225	12.5527095368898	32.1661395527082	42.6521027120466	23.1287972160621
H2-K1	1393.06886403922	797.233012800052	856.722425892731	1552.01623341817	2004.64882746619	1867.26489524342
Bgn	755.050874818007	166.477970247482	359.844340057509	885.574029560498	1319.43352520092	1627.49636410357
Rgs20	459.322615514288	427.052184547888	463.40419373685	552.855523562172	777.937264682764	976.035242517821
Tmem123	250.425206814639	240.927745761883	255.238427250093	328.697738554237	397.777218771044	349.244837962538
Kirrel	279.368823682663	147.865526368881	163.185223979568	281.453721086197	466.391470959988	520.397937361398
1700022I11Rik	31.460453117417	29.9867151377451	18.8290643053348	5.02595930511066	11.1266354900991	3.85479953601035
NA	11.3257631222701	4.13609863968898	3.13817738422246	21.1090290814648	21.3260513560233	60.1348727617615
Flnb	1492.48389589026	1586.19382832073	1643.35889020449	1948.06182666089	2201.21938779128	2635.14096281668
Slc4a2	611.591208602586	626.618943912881	716.550502730795	839.33520395348	991.197778242997	890.458692818392
Hmgn1	1720.25757646036	1806.44108088416	1766.79386731724	2177.24557097394	2194.72885042205	2190.29709636108
Etv1	2243.75951633418	2486.829307113	2326.43550083692	1451.49704731596	1770.98948217411	1844.90705793456
Msx2	18.8762718704502	12.408295919067	8.36847302459322	26.1349883865754	51.9242989537959	46.2575944321242
Sv2b	11545.986294092	13825.9437278204	16000.5204230222	9372.40891217035	10154.9093239638	7845.28801568827
Cp	994.150318510376	280.220682838929	595.207643874193	1798.28823936859	2071.40864040679	1095.53402813414
Smim13	6639.41402589968	7339.5070361281	8167.62967200299	5623.0432705578	5640.27697385608	5364.33903431201
Scx	5.03367249878672	2.06804931984449	2.09211825614831	6.03115116613279	27.8165887252478	74.7831109986008
F11r	30.2020349927203	6.20414795953348	11.5066504088157	32.1661395527082	80.6681073032186	99.4538280290671
Ipo7	6999.32160956293	6829.73287878644	6971.98408861423	5698.43266013446	5797.90430996582	5686.60027552247
Gbp2	61.6624881101373	49.6331836762678	59.6253703002267	173.898191956829	182.662265962461	70.9283114625905
St3gal1	558.737647365325	687.626398848294	651.694836790197	893.615564448675	827.079904764035	904.335971148029
Gpr146	52.8535612372605	50.6672083361901	64.8556659405975	81.4205407427926	116.829672646041	134.917983760362
Arhgef40	601.523863605012	682.456275548682	767.807400006428	1008.2074366052	977.289483880373	902.023091426423
NA	35.235707491507	31.0207397976674	50.2108381475593	16.0830697763541	15.7627336109738	7.70959907202071
Bhlhe41	193.796391203289	128.219057830359	160.047046595345	254.313540838599	244.785980782181	287.568045386372
Sardh	130.875484968455	131.321131810125	160.047046595345	230.188936174068	260.548714393154	194.281896614922
Smim1	56.6288156113505	28.9526904778229	58.5793111721526	77.3997732987041	118.684111894391	168.840219677253
Dgke	3125.91062174655	3117.58434966557	3092.1507825872	2626.56633285083	2427.46097608996	2391.51763214082
Cxcl16	21.3931081198435	7.23817261945572	3.13817738422246	24.1246046645312	75.1047895581691	67.8444718337822
Cxadr	19170.7417116292	23785.6692521914	24925.4969037509	16497.2088230952	16205.0173717052	12476.4441782511
Hexa	1515.1354221348	1461.07684447013	1446.69977412655	1807.33496611779	2142.80455146826	2647.47632133191
Luzp2	2090.23250512118	1841.59791932152	2001.11111200585	2412.46046645312	2662.04754100621	2852.55165664766
Tacr3	1190.46354596306	1241.86361656662	1719.72120655391	844.36116325859	761.247311447615	354.641557312953
Plekho2	144.718084340118	141.661378409348	148.54039618653	242.251238506334	269.820910634904	189.656137171709
Plod1	343.548148042193	211.97505528406	260.468722890464	417.154622324185	474.736447577563	440.989066919584
Cpne3	363.68283803734	265.744337600017	329.508625343358	438.263651405649	490.499181188536	512.688338289377
Cd59a	61.6624881101373	49.6331836762678	52.3029564037076	93.4828430750582	89.9403035449679	155.733901254818
Myo6	455.547361140198	397.065469410142	420.515769485809	548.834756118084	573.94894736428	619.851765390465
Tlr1	2.51683624939336	4.13609863968898	5.23029564037077	13.0674941932877	23.1804906043732	20.0449575872538
Gprc5c	62.9209062348339	103.402465992225	103.559853679341	128.664558210833	197.497779949259	389.334753137046
Dach1	46.5614706137771	56.8713562957235	62.7635476844492	106.550337268346	90.8675231691428	99.4538280290671
Erbb2	35.235707491507	27.9186658179006	36.6120694825954	58.3011279392836	70.4686914372944	69.3863916481864
NA	27.6851987433269	32.0547644575896	28.2435964580021	14.0726860543098	5.56331774504956	8.48055897922278
Adam17	505.884086128065	462.209022985244	485.371435426407	609.146267779412	730.649063849842	656.857840936164
Cercam	217.706335572525	263.676288280173	223.856653407869	297.536790862551	406.122195388618	459.492104692434
Tlr2	32.7188712421137	19.6464685385227	25.1054190737797	50.2595930511066	85.3042054240933	52.4252736897408
Glis3	169.886446834052	108.572589291836	140.171923161936	253.308348977577	297.637499360152	198.907656058134
Col6a3	182.470628081018	79.619898814013	100.421676295119	253.308348977577	213.260513560233	313.009722324041
Ehd2	154.785429337691	125.116983850592	132.849509265417	195.007221038293	227.168807922857	208.930134851761
Slc39a12	310.82927680008	304.00325001714	354.614044417138	489.528436317778	587.857241726904	414.776430074714
Epha2	62.9209062348339	35.1568384373564	32.4278329702987	58.3011279392836	158.554555733912	151.108141811606
Emilin1	164.852774335265	68.2456275548682	78.4544346055615	188.976069872161	261.475934017329	250.561969840673
Rnf217	1585.60683711782	1523.11832406547	1437.28524197389	1916.9008789692	2139.09567297156	2861.03221562688
Aldh1a7	7.55050874818007	6.20414795953348	3.13817738422246	13.0674941932877	24.1077102285481	50.8833538753367
Sacs	4417.04761768534	3682.16181398312	4033.60399785393	3178.41666455198	2943.92230675539	3106.96842602434
Ssbp2	4478.71010579548	5060.51668565947	4536.7584384576	3764.44351952788	3390.84216560771	2841.75821794683
Grm8	50.3367249878672	18.6124438786004	27.197537329928	43.2232500239516	92.7219624174927	393.960512580258
Adcyap1	357.390747413857	139.593329089503	92.0532032705255	754.899087627621	912.384110188128	3220.29953238305
Frmd8	497.075159255188	440.494505126877	468.634489377221	624.224145694744	695.414718131195	600.577767710413
Gstm2	56.6288156113505	82.7219727937797	102.513794551267	121.628215183678	165.972312727312	216.639733923782
Dcdc2b	118.291303721488	131.321131810125	133.895568393492	89.4620756309697	63.97815406807	74.0121510913988
Tor1aip1	509.659340502155	505.638058701978	492.693849322926	628.244913138832	681.506423768571	791.775824696527
Xdh	45.3030524890804	19.6464685385227	20.9211825614831	52.2699767731508	71.3959110614694	182.717498006891
Grik3	1078.46433286505	1283.22460296351	1154.84927739386	864.465000479033	752.902334830041	915.129409848858
Nid1	677.028951086813	222.315301883283	318.001974934542	904.672674919918	953.181773651825	939.800126879324
Pbx3	161.077519961175	110.64063861168	97.2834989108962	69.3582384105271	66.7598129405947	60.1348727617615
AI506816	231.548934944189	207.838956644371	200.843352590237	269.391418753931	351.416237562297	353.87059740575
Klhl32	548.670302367752	502.535984722212	584.747052593451	718.712180630824	740.848479715767	714.67983397632
Zfp217	70.471414983014	52.7352576560346	80.5465528617098	124.643790766744	140.937382874589	105.621507286684
Rhbdf2	56.6288156113505	27.9186658179006	28.2435964580021	66.3426628274607	91.7947427933178	107.93438700829
Mt2	2067.58097887664	1072.28357233937	1314.89632398921	2471.76678625342	2835.43761072693	2538.00001450922
Slitrk1	2175.80493760056	2902.50722040175	2669.54289484524	1926.95279757943	1701.44801036099	1848.76185747057
Col18a1	2012.21058138999	492.195738122989	715.504443602721	2209.41171052664	3178.50887167165	3726.82019141481
Tmem140	11.3257631222701	13.4423205789892	12.5527095368898	32.1661395527082	39.8704438395219	27.7545566592745
Slco1c1	304.537186176596	343.296187094186	552.319219623153	595.073581725102	751.047895581691	845.743018200671
Nckap1l	72.9882512324074	66.1775782350238	48.118719891411	107.555529129368	160.408994982262	101.766707750673
Col7a1	668.220024213936	161.30784694787	245.823895097426	847.376738841657	1014.37826884737	1093.99210831974
Idh2	573.838664861686	453.936825705866	481.18719891411	655.38509338643	718.595208735568	829.552860149428
Smg1	7614.6880725396	7807.92020707288	8168.67573113106	6609.13648622051	5839.62919305369	6228.58509028553
Il4ra	70.471414983014	38.2589124171231	32.4278329702987	84.436116325859	116.829672646041	110.247266729896
Igfbp2	5792.49862797881	1624.45274073785	3506.39019730456	7262.5111958849	17960.2441202683	30286.3889945261
Col11a1	319.638203672956	237.825671782117	364.028576569805	394.035209520675	600.838316465353	1174.94289857596
Ace	699.680477331353	277.118608859162	445.621188559589	607.135884057367	1524.34906214358	1418.56622925181
Htr7	660.669515465756	538.72684781949	502.108381475593	360.863878106945	386.650583280944	417.860269703522
Trim7	93.1229412275542	75.483800174324	93.0992623985996	147.763203570253	125.174649263615	156.50486116202
Vwa8	811.679690429358	676.252127589149	656.925132430568	933.82323888956	975.435044632023	1047.73451388761
Isg15	32.7188712421137	16.5443945587559	31.3817738422246	70.3634302715492	83.4497661757434	46.2575944321242
Nbea	16096.4262329952	16094.5938316898	15958.6780578993	13635.4275947652	11848.0123577072	12811.811737884
Kank2	122.066558095578	79.619898814013	147.494337058456	183.95011056705	226.241588298682	227.433172624611
Anln	480.715723634131	582.155883536225	790.82070082406	278.43814550313	360.688433804047	105.621507286684
Nbeal2	123.324976220275	230.587499162661	242.685717713204	98.5088023801689	114.975233397691	90.9732690498443
Prag1	1089.79009598732	1353.53827983822	1229.11947548713	877.532494672321	855.823713113457	570.510331329532
Amotl1	904.802631656912	485.991590163456	528.259859677447	946.890733082848	1173.86004420546	1629.03828391798
Fgf10	137.167575591938	163.375896267715	118.204681472379	69.3582384105271	79.7408876790437	93.2861487714505
Trim25	50.3367249878672	26.8846411579784	28.2435964580021	72.3738139935935	90.8675231691428	66.3025520193781
Vsir	20.1346899951469	34.1228137774341	27.197537329928	76.394581437682	89.013083920793	41.6318349889118
Grem1	69.2129968583173	47.5651343564233	63.8096068125233	93.4828430750582	111.266354900991	116.414945987513
Miat	6937.65912145279	10325.7702539835	9375.82796492863	6315.62046280205	5949.96832833051	4645.03344089248
Ggt5	40.2693799902937	21.7145178583672	15.6908869211123	52.2699767731508	64.9053736922449	77.8669506274091
Klhl13	2535.71252126381	2307.94304094645	1909.05790873533	2909.02524579805	3341.69952552644	4461.54498297838
Cd248	40.2693799902937	11.3742712591447	7.32241389651907	57.2959360782615	62.1237148197201	118.727825709119
Nr2f2	502.108831753975	1968.78295249196	1520.96997221982	642.317599193142	504.40747555116	360.809236570569
Ro60	3401.50419105512	3581.86142197066	4210.38799049847	2770.30876897699	2853.98200321042	2249.66100921564
Cited1	45.3030524890804	57.9053809556458	48.118719891411	96.4984186581246	76.032009182344	164.985420141243
Chst3	25.1683624939336	34.1228137774341	37.6581286106695	55.2855523562172	63.050934443895	218.181653738186
Vat1l	2070.09781512604	3021.4200562928	3254.28994743869	4105.20356041438	4064.93083238288	5594.08508665822
Stat5b	606.557536103799	423.950110568121	411.101237333142	676.494122467894	744.557358212466	1013.81227797072
Gbp3	25.1683624939336	44.4630603766566	43.9344833791144	99.513994241191	105.703037155942	57.8219930401553
Aard	142.201248090725	98.2323426926134	125.527095368898	168.872232651718	210.478854687708	242.852370768652
