ENSMUSG00000026156	751.3965114	-1.038834943	0.148070353	1.86039E-13	1.27572E-11	B3gat2	atac_gain
ENSMUSG00000026339	1927.995936	-0.103090742	0.102563124	0.287138308	0.467524215	Ccdc93	atac_gain
ENSMUSG00000026470	3720.002918	0.236324793	0.103450943	0.015875526	0.05641944	Stx6	atac_gain
ENSMUSG00000026640	10911.7985	-1.565997696	0.216845468	3.14245E-14	2.5126E-12	Plxna2	atac_gain
ENSMUSG00000026726	236.235393	-1.791033977	0.341376875	4.28484E-09	1.24538E-07	Cubn	atac_gain
ENSMUSG00000026737	1623.166127	0.222139015	0.122470791	0.050520604	0.137430998	Pip4k2a	atac_gain
ENSMUSG00000026915	4800.643937	-0.308963322	0.092054926	0.000453752	0.003129542	Strbp	atac_gain
ENSMUSG00000027076	1174.063493	0.261944325	0.111358897	0.011757736	0.044961673	Timm10	atac_gain
ENSMUSG00000027080	1896.441074	-0.008447918	0.095681298	0.933967904	0.963823122	Med19	atac_gain
ENSMUSG00000027313	788.8365785	1.896189467	0.217743648	1.19523E-19	2.49261E-17	Chac1	atac_gain
ENSMUSG00000027646	4316.0261	-0.077829183	0.0721848	0.272636479	0.452359198	Src	atac_gain
ENSMUSG00000027833	2.324333718	0.052269722	0.325671686	0.472482799	0	Shox2	atac_gain
ENSMUSG00000028137	6035.195132	-0.063520313	0.201978471	0.675463337	0.804282055	Celf3	atac_gain
ENSMUSG00000028347	5836.225576	0.168696855	0.151763876	0.201896124	0.369239373	Tmeff1	atac_gain
ENSMUSG00000028552	11543.19084	0.160599768	0.156727582	0.240782564	0.415908223	Eps15	atac_gain
ENSMUSG00000028683	902.4260105	0.182362903	0.08354269	0.023772181	0.077575003	Eif2b3	atac_gain
ENSMUSG00000029093	4045.713842	-0.577383921	0.101216639	2.77887E-09	8.4787E-08	Sorcs2	atac_gain
ENSMUSG00000029103	9768.869182	-0.254521388	0.115640439	0.018012728	0.062202026	Lrpap1	atac_gain
ENSMUSG00000029267	1121.346338	0.071195079	0.12000069	0.526607358	0.688503422	Mtf2	atac_gain
ENSMUSG00000029384	9.795363469	0.3602082	0.513997271	0.056696519	0.150090519	AC134827.3	atac_gain
ENSMUSG00000029670	633.1505668	-0.240746311	0.118530282	0.028850691	0.089829247	Ing3	atac_gain
ENSMUSG00000029673	3046.698782	-0.411462875	0.143315617	0.00129087	0.007505894	Auts2	atac_gain
ENSMUSG00000030188	227.7739182	0.23384328	0.12365674	0.041626179	0.118800221	Magohb	atac_gain
ENSMUSG00000030325	2.908916147	0.000266331	0.32661035	0.982614397	0	Klrb1c	atac_gain
ENSMUSG00000030406	218.7677498	-0.146075176	0.352105397	0.136869118	0.281316456	Gipr	atac_gain
ENSMUSG00000030519	11131.01016	-0.255139216	0.191012862	0.109499047	0.240989517	Apba2	atac_gain
ENSMUSG00000030527	1824.657815	0.470015487	0.133344452	0.000138102	0.00114871	Crtc3	atac_gain
ENSMUSG00000030708	379.2961136	0.360445832	0.316868758	0.076681603	0.186710657	Dnajb13	atac_gain
ENSMUSG00000030811	4915.505161	0.114219769	0.144411346	0.376895698	0.558796766	Fbxl19	atac_gain
ENSMUSG00000031026	535.1528869	1.083876159	0.946780178	0.003419499	0.016668203	Trim66	atac_gain
ENSMUSG00000031520	250.4534022	0.021478782	0.172605814	0.884544888	0.936625323	Vegfc	atac_gain
ENSMUSG00000031754	3200.596114	-0.23287228	0.078783932	0.002251731	0.011870185	Nudt21	atac_gain
ENSMUSG00000031789	13.25208912	0.170954694	0.330301933	0.26146851	0.440073758	Cngb1	atac_gain
ENSMUSG00000031851	760.7155701	0.063749874	0.110968607	0.542034266	0.70181914	Ntpcr	atac_gain
ENSMUSG00000032012	3952.172918	0.319568249	0.113931553	0.002834264	0.01430497	Nectin1	atac_gain
ENSMUSG00000032182	511.3195329	0.277523883	0.144955092	0.033034367	0.099397918	Yipf2	atac_gain
ENSMUSG00000032332	6822.698115	-0.060989161	0.202857533	0.69555219	0.818470436	Col12a1	atac_gain
ENSMUSG00000032796	831.1663724	0.569969079	0.318195557	0.012091364	0.045924934	Lama1	atac_gain
ENSMUSG00000033569	3235.789852	-0.533910263	0.127446302	7.54444E-06	9.42659E-05	Adgrb3	atac_gain
ENSMUSG00000034330	148.1093389	-0.479857317	0.258206788	0.014678693	0.053281048	Plcg2	atac_gain
ENSMUSG00000034486	46.83959372	-0.317333698	0.425438482	0.091376137	0.212416441	Gbx2	atac_gain
ENSMUSG00000034891	8027.237294	0.169150666	0.241080152	0.319738257	0.502562953	Sncb	atac_gain
ENSMUSG00000035064	2183.699521	-0.060567092	0.081488769	0.436287157	0.612467237	Eef2k	atac_gain
ENSMUSG00000035285	2166.60251	0.371286918	0.128251061	0.001661655	0.009254851	Nat14	atac_gain
ENSMUSG00000035390	8685.426844	0.110530446	0.171623081	0.449365144	0.623684906	Brsk1	atac_gain
ENSMUSG00000035580	34.77895968	0.601301402	0.340153086	0.011304085	0.043572853	Kcnh8	atac_gain
ENSMUSG00000035632	1727.864319	-0.1928676	0.09683453	0.036212932	0.106661533	Cnot3	atac_gain
ENSMUSG00000035704	393.4267023	-0.137329035	0.12282534	0.226321363	0.398500159	Alg8	atac_gain
ENSMUSG00000036398	2004.219461	0.381506809	0.093430914	1.99735E-05	0.000222492	Ppp1r11	atac_gain
ENSMUSG00000036718	725.6007124	0.047041028	0.115070107	0.663227016	0.795707212	Micall2	atac_gain
ENSMUSG00000037973	34.43954401	-0.187721033	0.34960946	0.207332223	0.376248726	Ccdc129	atac_gain
ENSMUSG00000038068	212.7876903	0.417240033	0.2044692	0.013997492	0.051314837	Rnf144b	atac_gain
ENSMUSG00000038255	1857.390697	-0.505631094	0.201489683	0.003028689	0.015109089	Neurod2	atac_gain
ENSMUSG00000038695	1360.549985	-0.032438767	0.126101278	0.772047331	0.869052666	Josd2	atac_gain
ENSMUSG00000039242	796.57745	-0.059889767	0.09029449	0.489534685	0.657381648	B3galnt2	atac_gain
ENSMUSG00000039419	6271.617132	0.088445631	0.140813393	0.489237009	0.657373932	Cntnap2	atac_gain
ENSMUSG00000039485	18541.07468	0.346250191	0.201864722	0.035436654	0.104977947	Tspyl4	atac_gain
ENSMUSG00000039637	2997.061128	-0.675643335	0.1628541	5.05607E-06	6.71564E-05	Coro7	atac_gain
ENSMUSG00000040209	4867.568387	-0.158385333	0.159733894	0.254836972	0.432801369	Zfp704	atac_gain
ENSMUSG00000041565	13.11583475	0.108947467	0.325769696	0.361292122	0.54306571	L3mbtl4	atac_gain
ENSMUSG00000041730	1.956497331	0.033544335	0.325180128	0.560276424	0	Prrxl1	atac_gain
ENSMUSG00000042453	6350.373914	0.268399533	0.375212393	0.117561148	0.253047931	Reln	atac_gain
ENSMUSG00000042659	2594.220488	-0.53191179	0.208905917	0.002297338	0.012058344	Arrdc4	atac_gain
ENSMUSG00000043773	167.5170461	-0.020055851	0.157589261	0.883332004	0.936035302	RP23-366E4.5	atac_gain
ENSMUSG00000044461	312.1828134	-0.501137937	0.265318111	0.011469164	0.044108311	Shisa2	atac_gain
ENSMUSG00000045092	1230.353116	0.01244848	0.196040585	0.927717284	0.96047868	S1pr1	atac_gain
ENSMUSG00000045333	901.5396358	0.020133851	0.122453175	0.860006648	0.924196477	Zfp423	atac_gain
ENSMUSG00000045903	507.4151318	0.230345873	0.414458764	0.048021162	0.132273977	Npas4	atac_gain
ENSMUSG00000046792	727.6884079	-0.133584607	0.098695532	0.154623414	0.30674483	Zfp787	atac_gain
ENSMUSG00000046808	294.2312992	-0.34247118	0.168163341	0.019017753	0.065061748	Atp10d	atac_gain
ENSMUSG00000047261	25056.41294	-0.983492706	0.132959787	1.49579E-14	1.28214E-12	Gap43	atac_gain
ENSMUSG00000047767	910.1043526	-0.294815922	0.132967662	0.014905763	0.053911796	Atg16l2	atac_gain
ENSMUSG00000048484	5.045133738	-0.119865561	0.328484432	0.33664825	0.519059256	RP24-137M22.5	atac_gain
ENSMUSG00000049556	8445.503354	-0.901580272	0.178965891	5.34043E-08	1.19777E-06	Lingo1	atac_gain
ENSMUSG00000049690	635.3130478	-0.219634561	0.133160963	0.072531144	0.179280609	Nckap5	atac_gain
ENSMUSG00000049871	82.37788346	-0.851901204	0.281361491	0.000262547	0.0019598	Nlrc3	atac_gain
ENSMUSG00000050271	1590.470904	0.291057114	0.139608969	0.02260735	0.074410035	Prag1	atac_gain
ENSMUSG00000050640	1322.349682	-0.741247077	0.155676788	2.81678E-07	5.23238E-06	Tmem150c	atac_gain
ENSMUSG00000051331	4256.141083	-0.557106288	0.2165206	0.002445783	0.012699114	Cacna1c	atac_gain
ENSMUSG00000051435	492.2591212	0.21576417	0.251899197	0.226426048	0.398597072	Fhad1	atac_gain
ENSMUSG00000051675	7708.655553	0.027038877	0.144324258	0.834056318	0.907725132	Trim32	atac_gain
ENSMUSG00000051777	6.74960898	-0.332265231	0.567570182	0.02398957	0.078120192	Iqcj	atac_gain
ENSMUSG00000052331	1355.611186	0.331878268	0.244603188	0.064402441	0.164660893	Ankrd44	atac_gain
ENSMUSG00000052512	4220.572276	-0.574351255	0.156830224	5.58343E-05	0.000531516	Nav2	atac_gain
ENSMUSG00000053024	3423.920207	-1.530269497	0.204416164	4.41629E-15	4.13598E-13	Cntn2	atac_gain
ENSMUSG00000053477	23286.54938	-0.733301513	0.098511193	1.62855E-14	1.3842E-12	Tcf4	atac_gain
ENSMUSG00000055214	189.2071277	0.69785235	0.686348692	0.007993649	0.033129179	Pld5	atac_gain
ENSMUSG00000055403	2.214391193	-0.003084789	0.323974754	0.947303362	0	RP23-146N13.1	atac_gain
ENSMUSG00000056091	3818.019631	0.151917311	0.091946954	0.084794333	0.201161554	St3gal5	atac_gain
ENSMUSG00000058589	4856.709048	-0.639829738	0.155932783	7.43358E-06	9.32117E-05	Anks1b	atac_gain
ENSMUSG00000058625	68.41843509	-0.136097257	0.214617737	0.407653442	0.587393794	Gm17383	atac_gain
ENSMUSG00000059422	4.33127234	-0.074864137	0.323096206	0.431315559	0	RP24-70H20.2	atac_gain
ENSMUSG00000059811	2536.537743	0.165968978	0.097377646	0.083619215	0.199285239	Atl2	atac_gain
ENSMUSG00000060149	169.740836	-0.368697804	0.206481237	0.029151599	0.090564946	RP23-7F9.1	atac_gain
ENSMUSG00000060579	193.7618682	0.96976307	0.232651083	2.96464E-06	4.23829E-05	Fhit	atac_gain
ENSMUSG00000060860	2570.128864	-0.470896572	0.145264661	0.000362576	0.00259263	Ube2s	atac_gain
ENSMUSG00000061032	11239.73754	0.246947912	0.070892788	0.0002297	0.001754093	Rrp1	atac_gain
ENSMUSG00000061911	3368.097913	0.330607695	0.243895878	0.067925283	0.171030689	Myt1l	atac_gain
ENSMUSG00000062081	60.05100846	0.139184786	0.228160951	0.410232379	0.590226941	RP23-460I18.1	atac_gain
ENSMUSG00000063297	2918.780458	-0.291314997	0.234481371	0.098138556	0.222996377	Luzp2	atac_gain
ENSMUSG00000063458	31.55955957	0.242918209	0.402276015	0.089111405	0.208589982	Lrmda	atac_gain
ENSMUSG00000063659	11622.52831	-0.326594213	0.12841065	0.006296782	0.027394849	Zbtb18	atac_gain
ENSMUSG00000064596	3.460700606	0.002278356	0.318333734	0.978172129	0	Gm22298	atac_gain
ENSMUSG00000067604	2.222377441	0.038120323	0.326990854	0.434768814	0	Nms	atac_gain
ENSMUSG00000068154	394.3308085	0.673121287	0.266395065	0.00151354	0.008571501	Insm1	atac_gain
ENSMUSG00000069171	5844.985385	0.243807088	0.142978048	0.057361079	0.151186615	Nr2f1	atac_gain
ENSMUSG00000069622	5.952950683	0.043232703	0.314997193	0.6393469	0.777337928	Gm10273	atac_gain
ENSMUSG00000071252	508.322524	0.065547803	0.117318102	0.549726514	0.708081353	RP23-198N22.1	atac_gain
ENSMUSG00000071398	1437.177485	0.221048544	0.253641468	0.218072959	0.389493014	RP23-156N21.2	atac_gain
ENSMUSG00000071454	1942.118268	-0.487037322	0.136342679	8.88669E-05	0.00078639	Dtnb	atac_gain
ENSMUSG00000072421	3.876236478	0.09765319	0.322479171	0.410494389	0	RP24-491A6.1	atac_gain
ENSMUSG00000072966	5741.984525	-0.193600974	0.142930143	0.128534376	0.269587634	Gprasp2	atac_gain
ENSMUSG00000076439	3.930121554	0.018268365	0.319003215	0.811177499	0	Mog	atac_gain
ENSMUSG00000081210	9.544186475	0.02243912	0.282585968	0.879074198	0.934019221	RP23-120H2.1	atac_gain
ENSMUSG00000084840	1.986965773	0.004028656	0.327977687	0.70665827	0	RP23-79H8.1	atac_gain
ENSMUSG00000085091	9.351994387	0.221238473	0.395342119	0.101588983	0.228515905	Egfros	atac_gain
ENSMUSG00000086006	39.603437	-0.585894303	0.767254193	0.013463345	0.049807976	RP23-291L24.2	atac_gain
ENSMUSG00000086587	121.6681017	1.013712068	0.30594769	7.29334E-05	0.000667286	RP23-379L17.3	atac_gain
ENSMUSG00000086679	2.379319682	0.058230592	0.328110778	0.475216605	0	AC110174.1	atac_gain
ENSMUSG00000087034	5.00665978	-0.000636653	0.305301442	0.994203603	0.996640055	Cbfa2t2-ps1	atac_gain
ENSMUSG00000087049	2.335088834	-0.00644067	0.322389537	0.915513331	0	Bach2it1	atac_gain
ENSMUSG00000087148	5.181891672	-0.028744717	0.31256342	0.772844963	0.869563421	RP23-35I8.10	atac_gain
ENSMUSG00000087259	399.3271009	-0.399508805	0.149177436	0.002837035	0.014315384	RP23-468D17.1	atac_gain
ENSMUSG00000087396	99.3883204	-0.849770848	0.190423174	9.88474E-07	1.59203E-05	RP23-235P16.3	atac_gain
ENSMUSG00000090002	55.81772082	1.304476471	0.588015765	0.001237656	0.007240181	AC102895.1	atac_gain
ENSMUSG00000093956	1.659958842	-0.081884576	0.337350176	0.248028509	0	Gm24497	atac_gain
ENSMUSG00000094090	8.121940594	-0.23964099	0.37041038	0.154812185	0.307059094	RP23-21B19.9	atac_gain
ENSMUSG00000094338	2.359234671	-0.041915596	0.326187136	0.491808487	0	Hist1h2bl	atac_gain
ENSMUSG00000096349	11.9942908	0.002932177	0.299078436	0.982871884	0.990986531	Gm22513	atac_gain
ENSMUSG00000000532	5462.015673	-0.102412549	0.118440671	0.352360761	0.534285723	Acvr1b	atac_loss
ENSMUSG00000000794	1293.945429	-0.408983749	0.147771702	0.002090575	0.011184936	Kcnn3	atac_loss
ENSMUSG00000001175	61053.57153	-0.107864482	0.068481677	0.145005859	0.2929766	Calm1	atac_loss
ENSMUSG00000001855	1987.390525	-0.108531739	0.129108748	0.358894213	0.541104083	Nup214	atac_loss
ENSMUSG00000001995	1682.483873	0.173778684	0.181524159	0.26978119	0.448947327	Sipa1l2	atac_loss
ENSMUSG00000002020	7775.22473	-0.890815871	0.182907391	1.11117E-07	2.29601E-06	Ltbp2	atac_loss
ENSMUSG00000003378	7227.983979	-0.059409291	0.117230594	0.59983142	0.746401713	Grik5	atac_loss
ENSMUSG00000003541	847.4934255	-0.832988115	0.445847779	0.002588914	0.013276974	Ier3	atac_loss
ENSMUSG00000003762	1807.990738	-0.077618863	0.185592887	0.610784639	0.754906975	Adck4	atac_loss
ENSMUSG00000004040	6818.888052	0.180715887	0.112326278	0.086239473	0.20368223	Stat3	atac_loss
ENSMUSG00000004631	1639.683077	-0.043030818	0.119405238	0.696829363	0.819661003	Sgce	atac_loss
ENSMUSG00000004891	15202.62466	-0.6222592	0.235021918	0.001182943	0.006976602	Nes	atac_loss
ENSMUSG00000005087	4572.03948	-0.893386085	0.166741648	7.5794E-09	2.06004E-07	Cd44	atac_loss
ENSMUSG00000006576	4988.498768	-0.140051612	0.101157948	0.135281453	0.27930299	Slc4a3	atac_loss
ENSMUSG00000007880	4837.518673	-0.177074914	0.135535933	0.155163062	0.307543953	Arid1a	atac_loss
ENSMUSG00000008035	4884.454135	0.021829186	0.1940205	0.907928173	0.949564627	Mid1ip1	atac_loss
ENSMUSG00000009092	54.35265988	-0.366837906	0.261732315	0.055134251	0.146886706	Derl3	atac_loss
ENSMUSG00000013076	3780.112124	-0.033742665	0.164390204	0.822436439	0.900566565	Amotl1	atac_loss
ENSMUSG00000014592	10576.06017	-0.550621533	0.163060217	0.000180073	0.001435832	Camta1	atac_loss
ENSMUSG00000015189	1693.739873	-0.427229851	0.084772718	1.78544E-07	3.48264E-06	Casd1	atac_loss
ENSMUSG00000015312	892.5995664	-0.290105796	0.13332251	0.017048002	0.059567857	Gadd45b	atac_loss
ENSMUSG00000015461	6446.346399	-0.110604469	0.087485285	0.188938948	0.353149837	Atf6b	atac_loss
ENSMUSG00000015839	5224.879705	-0.136949523	0.164517733	0.338698733	0.521000924	Nfe2l2	atac_loss
ENSMUSG00000015944	5749.13585	0.217672154	0.096758774	0.01764653	0.061293209	Gatsl2	atac_loss
ENSMUSG00000017721	7699.779094	0.202901625	0.117436381	0.063337952	0.162679461	Pigt	atac_loss
